Subject_ID,Slide_Image,Evetnt,CNT,Time,TIME(2016/06/16 15:23:15.026),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s20,7.bmp,10,9684,159084.61,159.08461,57493745327,593.34656,381.64992,0.57944,0.49694,158.93736,0.14725,411,1,0.60726,0.53707,1,0.31934,0.73307,0,,0.23268,0.44744,18.95419,1.00384,1,0.61589,0.50424,16.73399,1.01218,1,0,0,11
s20,7.bmp,10,9685,159101.3,159.1013,57493787607,600.43264,383.424,0.58636,0.49925,158.93736,0.16394,411,1,0.65555,0.52236,1,0.31934,0.73307,0,,0.23313,0.44823,18.7765,1.0131,1,0.61619,0.50504,16.76992,1.02144,1,0,0,11
s20,7.bmp,10,9686,159117.51,159.11751,57493828604,606.3616,384.67584,0.59215,0.50088,158.93736,0.18015,411,1,0.65592,0.5188,1,0.32031,0.73307,0,,0.23326,0.44815,18.72249,1.02675,1,0.61649,0.50533,16.64189,1.02582,1,0,0,11
s20,7.bmp,10,9687,159133.85,159.13385,57493869970,608.08192,387.17184,0.59383,0.50413,158.93736,0.19649,411,1,0.61394,0.54311,1,0.32031,0.73307,0,,0.23386,0.44923,19.11121,1.03113,1,0.61719,0.50637,16.78302,1.02582,1,0,0,11
s20,7.bmp,10,9688,159150.31,159.15031,57493911645,608.91136,390.58944,0.59464,0.50858,158.93736,0.21295,411,1,0.60517,0.56649,1,0.32031,0.73307,0,,0.23395,0.44783,18.62803,1.03113,1,0.61723,0.50538,17.05338,1.02582,1,0,0,11
s20,7.bmp,10,9689,159166.53,159.16653,57493952708,609.6384,393.51552,0.59535,0.51239,158.93736,0.22917,411,1,0.60537,0.56578,1,0.32031,0.73307,0,,0.23402,0.44765,18.84055,1.03113,1,0.61734,0.50486,16.79341,1.03014,1,0,0,11
s20,7.bmp,10,9690,159183.29,159.18329,57493995120,610.19136,393.78432,0.59589,0.51274,158.93736,0.24593,411,1,0.60399,0.51791,1,0.32031,0.73307,0,,0.2328,0.44678,18.98388,1.03545,1,0.61555,0.50423,17.49838,1.03884,1,0,0,11
s20,7.bmp,10,9691,159199.83,159.19983,57494037004,609.83296,394.38336,0.59554,0.51352,158.93736,0.26247,411,1,0.58987,0.52593,1,0.32031,0.73307,0,,0.23232,0.44765,19.27192,1.03489,1,0.61552,0.50483,17.58081,1.03829,1,0,0,11
s20,7.bmp,10,9692,159216.31,159.21631,57494078721,609.50528,394.92096,0.59522,0.51422,158.93736,0.27895,411,1,0.58986,0.52614,1,0.32129,0.73307,0,,0.23213,0.44773,19.24555,1.03434,1,0.61592,0.5051,16.90297,1.03773,1,0,0,11
s20,7.bmp,10,9693,159232.5,159.2325,57494119703,610.51904,395.08992,0.59621,0.51444,158.93736,0.29514,411,1,0.61405,0.51841,1,0.32129,0.73307,0,,0.23097,0.44958,19.4602,1.03378,1,0.61433,0.5067,17.34324,1.03279,1,0,0,11
s20,7.bmp,10,9694,159248.96,159.24896,57494161393,612.84352,395.46624,0.59848,0.51493,158.93736,0.3116,411,1,0.64151,0.5243,1,0.32324,0.73438,0,,0.23023,0.44932,19.55825,1.0381,1,0.61368,0.50626,17.34905,1.03712,1,0,0,11
s20,7.bmp,10,9695,159265.06,159.26506,57494202143,614.95296,395.7504,0.60054,0.5153,158.93736,0.3277,411,1,0.64175,0.52267,1,0.32324,0.73438,0,,0.23019,0.44935,19.58993,1.04242,1,0.61341,0.50606,17.47636,1.04144,1,0,0,11
s20,7.bmp,10,9696,159281.71,159.28171,57494244247,614.84032,395.62752,0.60043,0.51514,158.93736,0.34435,411,1,0.59815,0.51172,1,0.32422,0.73698,0,,0.23001,0.44872,19.26644,1.04675,1,0.61401,0.50512,17.39505,1.04576,1,0,0,11
s20,7.bmp,10,9697,159298.36,159.29836,57494286388,612.95616,397.00992,0.59859,0.51694,158.93736,0.36099,411,1,0.55814,0.55654,1,0.3252,0.73828,0,,0.22794,0.44969,19.00321,1.04675,1,0.61143,0.50626,17.46109,1.04576,1,0,0,11
s20,7.bmp,10,9698,159315.61,159.31561,57494330077,611.2256,398.30016,0.5969,0.51862,158.93736,0.37825,411,1,0.55799,0.55726,1,0.3252,0.73828,0,,0.22744,0.44968,18.86857,1.04675,1,0.61067,0.50695,17.38507,1.04144,1,0,0,11
s20,7.bmp,10,9699,159331.04,159.33104,57494369134,607.30368,400.17408,0.59307,0.52106,158.93736,0.39368,411,1,0.50115,0.57962,1,0.3252,0.73958,0,,0.22564,0.45124,18.61628,1.04242,1,0.60904,0.50807,17.72368,1.03712,1,0,0,11
s20,7.bmp,10,9700,159348.3,159.3483,57494412822,602.35776,402.0096,0.58824,0.52345,158.93736,0.41093,411,1,0.46738,0.58335,1,0.3252,0.73958,0,,0.22613,0.45199,19.10159,1.0381,1,0.60965,0.50864,17.76124,1.03279,1,0,0,11
s20,7.bmp,10,9701,159365.49,159.36549,57494456347,597.79072,403.7376,0.58378,0.5257,158.93736,0.42813,411,1,0.46784,0.5841,1,0.32617,0.74089,0,,0.22617,0.45203,19.09649,1.03378,1,0.60991,0.50884,17.55598,1.03279,1,0,0,11
s20,7.bmp,10,9705,159429.78,159.42978,57494619111,521.8304,461.2224,0.5096,0.60055,159.3804,0.04938,412,1,0.48942,0.61332,1,0.32813,0.74609,0,,0.22716,0.45165,19.01097,1.02502,1,0.611,0.50831,17.89002,1.02403,1,0,0,11
s20,7.bmp,10,9706,159445.95,159.44595,57494660027,515.9936,457.12128,0.5039,0.59521,159.3804,0.06555,412,1,0.4811,0.57383,1,0.32813,0.74609,0,,0.22677,0.45283,18.97952,1.02496,1,0.61053,0.50872,18.07138,1.02397,1,0,0,11
s20,7.bmp,10,9707,159462.55,159.46255,57494702079,512.03072,454.1952,0.50003,0.5914,159.3804,0.08215,412,1,0.48069,0.57233,1,0.33203,0.75,0,,0.22677,0.45283,18.97952,1.02928,1,0.61064,0.50981,17.92033,1.02829,1,0,0,11
s20,7.bmp,10,9708,159479.28,159.47928,57494744376,513.2288,458.83392,0.5012,0.59744,159.3804,0.09888,412,1,0.50823,0.63373,1,0.33203,0.75,0,,0.22755,0.45182,18.82191,1.0336,1,0.61137,0.50875,17.72206,1.03261,1,0,0,11
s20,7.bmp,10,9709,159495.01,159.49501,57494784228,514.11968,461.2608,0.50207,0.6006,159.3804,0.11461,412,1,0.5081,0.62272,1,0.33887,0.75651,0,,0.22872,0.45038,18.70693,1.0336,1,0.61214,0.50741,17.63685,1.03261,1,0,0,11
s20,7.bmp,10,9710,159511.7,159.5117,57494826478,514.80576,463.15008,0.50274,0.60306,159.3804,0.1313,412,1,0.5081,0.62272,1,0.33887,0.75651,0,,0.22908,0.4501,18.85436,1.0336,1,0.61247,0.50661,17.7267,1.03261,1,0,0,11
s20,7.bmp,10,9711,159528.11,159.52811,57494868014,513.19808,453.16608,0.50117,0.59006,159.3804,0.14771,412,1,0.48703,0.47303,1,0.35059,0.75911,0,,0.23077,0.44427,19.50925,1.0336,1,0.61453,0.50068,16.90886,1.03699,1,0,0,11
s20,7.bmp,10,9712,159545.47,159.54547,57494911973,512.31744,446.10816,0.50031,0.58087,159.3804,0.16507,412,1,0.49174,0.48905,1,0.35059,0.75911,0,,0.231,0.44473,19.52855,1.03798,1,0.61464,0.50094,16.9041,1.04137,1,0,0,11
s20,7.bmp,10,9713,159561.33,159.56133,57494952074,511.54944,440.1792,0.49956,0.57315,159.3804,0.18092,412,1,0.49136,0.48815,1,0.36426,0.76042,0,,0.23111,0.44459,19.66727,1.04236,1,0.61432,0.50133,17.17298,1.04144,1,0,0,11
s20,7.bmp,10,9714,159577.56,159.57756,57494993174,513.95584,435.98592,0.50191,0.56769,159.3804,0.19716,412,1,0.53007,0.50227,1,0.36426,0.76042,0,,0.2318,0.44778,19.52766,1.04242,1,0.61498,0.50475,17.45965,1.03712,1,0,0,11
s20,7.bmp,10,9715,159594.19,159.59419,57495035302,512.768,431.72352,0.50075,0.56214,159.3804,0.21379,412,1,0.48571,0.48993,1,0.37598,0.7526,0,,0.23258,0.44762,19.42403,1.0381,1,0.61565,0.50492,17.17298,1.03279,1,0,0,11
s20,7.bmp,10,9716,159610.63,159.61063,57495076878,511.76448,428.1216,0.49977,0.55745,159.3804,0.23022,412,1,0.48609,0.49179,1,0.38086,0.74609,0,,0.23293,0.44755,19.42551,1.03378,1,0.61604,0.50479,17.26058,1.02847,1,0,0,11
s20,7.bmp,10,9717,159626.74,159.62674,57495117671,511.15008,426.05568,0.49917,0.55476,159.3804,0.24634,412,1,0.49012,0.51434,1,0.38086,0.74609,0,,0.23469,0.44333,19.21786,1.02946,1,0.61848,0.50131,17.13305,1.02415,1,0,0,11
s20,7.bmp,10,9718,159645.57,159.64557,57495165344,509.952,424.25856,0.498,0.55242,159.3804,0.26517,412,1,0.47932,0.51507,1,0.38379,0.72917,0,,0.23597,0.44145,19.39672,1.02514,1,0.61928,0.49903,16.11411,1.01983,1,0,0,11
s20,7.bmp,10,9719,159659.24,159.65924,57495199961,508.91776,422.73792,0.49699,0.55044,159.3804,0.27884,412,1,0.47973,0.51682,1,0.38379,0.72917,0,,0.23615,0.44127,19.2846,1.02082,1,0.61908,0.49912,17.07314,1.01551,1,0,0,11
s20,7.bmp,10,9723,159725.39,159.72539,57495367412,515.55328,384.33792,0.50347,0.50044,159.67601,0.04938,413,1,0.51598,0.46225,1,0.37988,0.68099,0,,0.2365,0.44545,19.26977,1.01205,1,0.61931,0.50373,17.48559,1.01107,1,0,0,11
s20,7.bmp,10,9724,159741.9,159.7419,57495409200,511.05792,386.67264,0.49908,0.50348,159.67601,0.06589,413,1,0.48151,0.51564,1,0.37305,0.64974,0,,0.2373,0.44327,19.05849,1.01199,1,0.62049,0.5013,16.54285,1.011,1,0,0,11
s20,7.bmp,10,9725,159759,159.759,57495452503,507.99616,388.00128,0.49609,0.50521,159.67601,0.08299,413,1,0.4811,0.51386,1,0.37305,0.64974,0,,0.23755,0.44313,19.17391,1.01631,1,0.62051,0.50098,17.13745,1.01533,1,0,0,11
s20,7.bmp,10,9726,159774.83,159.77483,57495492537,507.15648,386.70336,0.49527,0.50352,159.67601,0.09882,413,1,0.49037,0.49336,1,0.36719,0.63281,0,,0.23957,0.44031,19.09918,1.02063,1,0.62219,0.49862,17.21899,1.01965,1,0,0,11
s20,7.bmp,10,9727,159791.24,159.79124,57495534117,506.88,383.60832,0.495,0.49949,159.67601,0.11523,413,1,0.49315,0.47133,1,0.36719,0.63281,0,,0.23988,0.44097,19.16071,1.02496,1,0.62248,0.49925,17.09422,1.02397,1,0,0,11
s20,7.bmp,10,9728,159807.6,159.8076,57495575512,506.6752,381.11232,0.4948,0.49624,159.67601,0.13159,413,1,0.49315,0.47021,1,0.36328,0.6276,0,,0.23994,0.44104,19.18106,1.02489,1,0.62269,0.4997,17.26016,1.02884,1,0,0,11
s20,7.bmp,10,9729,159824.58,159.82458,57495618512,511.58016,380.33664,0.49959,0.49523,159.67601,0.14857,413,1,0.54271,0.48614,1,0.36328,0.6276,0,,0.24103,0.44253,19.17238,1.02977,1,0.62352,0.50108,17.54749,1.0381,1,0,0,11
s20,7.bmp,10,9730,159840.47,159.84047,57495658724,518.68672,369.03936,0.50653,0.48052,159.67601,0.16446,413,1,0.5759,0.33344,1,0.36035,0.6276,0,,0.24432,0.43832,19.23414,1.03471,1,0.6257,0.49711,16.69679,1.04304,1,0,0,11
s20,7.bmp,10,9731,159856.86,159.85686,57495700212,524.57472,359.63904,0.51228,0.46828,159.67601,0.18085,413,1,0.57557,0.33361,1,0.36035,0.6276,0,,0.2443,0.43916,19.02767,1.03965,1,0.62614,0.49678,17.52354,1.03872,1,0,0,11
s20,7.bmp,10,9732,159872.85,159.87285,57495740695,533.51424,353.38752,0.52101,0.46014,159.67601,0.19684,413,1,0.62578,0.36241,1,0.35742,0.63021,0,,0.24691,0.43464,19.12423,1.03533,1,0.6286,0.4929,16.95384,1.03002,1,0,0,11
s20,7.bmp,10,9733,159889.63,159.88963,57495783178,542.59712,347.15136,0.52988,0.45202,159.67601,0.21362,413,1,0.64517,0.34654,1,0.35742,0.63021,0,,0.24825,0.43244,19.03016,1.02662,1,0.62949,0.4916,16.69597,1.02131,1,0,0,11
s20,7.bmp,10,9734,159905.82,159.90582,57495824161,550.46144,341.81376,0.53756,0.44507,159.67601,0.22981,413,1,0.64513,0.34773,1,0.35449,0.64453,0,,0.24808,0.43277,19.26877,1.0223,1,0.63045,0.49068,16.03505,1.02131,1,0,0,11
s20,7.bmp,10,9735,159928.53,159.92853,57495881625,555.50976,337.13664,0.54249,0.43898,159.67601,0.25252,413,1,0.61635,0.34764,1,0.35254,0.66667,0,,0.24859,0.43389,19.46804,1.0223,1,0.63094,0.49199,16.52028,1.0257,1,0,0,11
s20,7.bmp,10,9739,159988.28,159.98828,57496032864,635.09504,274.28352,0.62021,0.35714,159.9389,0.04938,414,1,0.62948,0.33222,1,0.38281,0.70182,0,,0.24658,0.43608,19.95075,1.02607,1,0.62931,0.49454,16.63263,1.0344,1,0,0,11
s20,7.bmp,10,9740,160004.81,160.00481,57496074706,637.0304,269.88288,0.6221,0.35141,159.9389,0.0659,414,1,0.62967,0.32851,1,0.38281,0.70182,0,,0.24646,0.43591,20.0394,1.03533,1,0.62909,0.49447,16.8481,1.03872,1,0,0,11
s20,7.bmp,10,9741,160020.9,160.0209,57496115449,639.86688,268.56192,0.62487,0.34969,159.9389,0.082,414,1,0.63871,0.34105,1,0.41602,0.71094,0,,0.24611,0.43374,19.83797,1.03965,1,0.62897,0.49191,16.96153,1.03866,1,0,0,11
s20,7.bmp,10,9742,160037.58,160.03758,57496157685,638.37184,266.24256,0.62341,0.34667,159.9389,0.09868,414,1,0.61465,0.32857,1,0.41602,0.71094,0,,0.24555,0.43419,20.05347,1.03526,1,0.62842,0.49209,17.00128,1.03428,1,0,0,11
s20,7.bmp,10,9743,160053.99,160.05399,57496199201,637.24544,264.50688,0.62231,0.34441,159.9389,0.11508,414,1,0.61465,0.32857,1,0.45801,0.71224,0,,0.24541,0.43421,19.92041,1.03526,1,0.62825,0.49199,17.06133,1.03428,1,0,0,11
s20,7.bmp,10,9744,160070.1,160.0701,57496239990,639.13984,263.12448,0.62416,0.34261,159.9389,0.1312,414,1,0.6389,0.32821,1,0.45801,0.71224,0,,0.2433,0.43657,20.32231,1.03526,1,0.62617,0.49418,17.5071,1.03866,1,0,0,11
s20,7.bmp,10,9745,160086.64,160.08664,57496281874,638.13632,261.80352,0.62318,0.34089,159.9389,0.14774,414,1,0.61436,0.32548,1,0.50586,0.70964,0,,0.24215,0.43745,20.40972,1.03471,1,0.62509,0.4948,17.61939,1.0381,1,0,0,11
s20,7.bmp,10,9746,160103.2,160.1032,57496323784,637.29664,260.928,0.62236,0.33975,159.9389,0.16429,414,1,0.61421,0.32831,1,0.50586,0.70964,0,,0.24194,0.43771,20.31531,1.02977,1,0.62476,0.49452,17.09405,1.03316,1,0,0,11
s20,7.bmp,10,9747,160119.77,160.11977,57496365719,638.48448,263.47008,0.62352,0.34306,159.9389,0.18086,414,1,0.63626,0.37951,1,0.55664,0.69401,0,,0.24062,0.43849,20.47008,1.02483,1,0.62414,0.49538,17.47946,1.02823,1,0,0,11
s20,7.bmp,10,9748,160136.02,160.13602,57496406852,640.23552,261.51936,0.62523,0.34052,159.9389,0.19711,414,1,0.64578,0.30993,1,0.55664,0.69401,0,,0.24037,0.43774,20.22633,1.02483,1,0.6236,0.494,17.1057,1.02823,1,0,0,11
s20,7.bmp,10,9749,160152.71,160.15271,57496449121,641.76128,259.75296,0.62672,0.33822,159.9389,0.21381,414,1,0.64606,0.30839,1,0.60059,0.67578,0,,0.24026,0.43762,20.28492,1.02483,1,0.62365,0.4937,17.08517,1.03316,1,0,0,11
s20,7.bmp,10,9750,160169.65,160.16965,57496492011,643.74784,261.45024,0.62866,0.34043,159.9389,0.23074,414,1,0.65574,0.37131,1,0.60059,0.67578,0,,0.23979,0.43646,20.67086,1.02977,1,0.62322,0.49312,17.50658,1.03372,1,0,0,11
s20,7.bmp,10,9751,160185.42,160.18542,57496531949,647.86432,266.28096,0.63268,0.34672,159.9389,0.24652,414,1,0.69309,0.44119,1,0.62207,0.65885,0,,0.24012,0.43941,20.90985,1.03033,1,0.62237,0.49582,18.39239,1.03428,1,0,0,11
s20,7.bmp,10,9752,160202,160.202,57496573883,651.48928,270.55104,0.63622,0.35228,159.9389,0.26309,414,1,0.69277,0.44125,1,0.62207,0.65885,0,,0.24019,0.43977,21.2148,1.03526,1,0.62274,0.49633,17.9263,1.02995,1,0,0,11
s20,7.bmp,10,9753,160218.17,160.21817,57496614806,653.6192,274.95168,0.6383,0.35801,159.9389,0.27927,414,1,0.67377,0.45537,1,0.62402,0.65495,0,,0.23789,0.44283,21.07242,1.03094,1,0.62059,0.49911,18.32018,1.03002,1,0,0,11
s20,7.bmp,10,9754,160234.8,160.2348,57496656915,654.4384,280.69632,0.6391,0.36549,159.9389,0.2959,414,1,0.65339,0.50012,1,0.62305,0.64844,0,,0.2367,0.444,21.1757,1.031,1,0.61963,0.49987,18.51937,1.03008,1,0,0,11
s20,7.bmp,10,9755,160255.63,160.25563,57496709650,655.17568,285.83424,0.63982,0.37218,159.9389,0.31673,414,1,0.65365,0.49921,1,0.62305,0.64844,0,,0.23658,0.44402,21.19885,1.03107,1,0.61963,0.49974,17.78038,1.03446,1,0,0,11
s20,7.bmp,10,9759,160316.85,160.31685,57496864619,677.45792,362.70336,0.66158,0.47227,160.26828,0.04857,415,1,0.65859,0.50412,1,0.60449,0.64323,0,,0.23361,0.44244,21.36597,1.03378,1,0.61649,0.49782,18.92141,1.03279,1,0,0,11
s20,7.bmp,10,9760,160333.22,160.33322,57496906077,680.71424,360.2688,0.66476,0.4691,160.26828,0.06494,415,1,0.6775,0.45644,1,0.58691,0.64323,0,,0.23284,0.44309,21.34234,1.0381,1,0.61587,0.49831,18.80666,1.03712,1,0,0,11
s20,7.bmp,10,9761,160350.31,160.35031,57496949307,682.9568,358.41024,0.66695,0.46668,160.26828,0.08203,415,1,0.67789,0.45453,1,0.58691,0.64323,0,,0.23259,0.44317,21.20215,1.04242,1,0.61587,0.49835,18.38054,1.04144,1,0,0,11
s20,7.bmp,10,9762,160366.84,160.36684,57496991137,682.43456,353.64096,0.66644,0.46047,160.26828,0.09856,415,1,0.6634,0.42323,1,0.55273,0.64323,0,,0.23107,0.44551,21.36903,1.04675,1,0.61394,0.50065,18.75031,1.04576,1,0,0,11
s20,7.bmp,10,9763,160382.75,160.38275,57497031445,685.91616,353.08032,0.66984,0.45974,160.26828,0.11447,415,1,0.69365,0.45467,1,0.55273,0.64323,0,,0.23057,0.4456,21.60139,1.04675,1,0.6136,0.50058,19.00405,1.04576,1,0,0,11
s20,7.bmp,10,9764,160399.08,160.39908,57497072773,688.62976,352.65024,0.67249,0.45918,160.26828,0.1308,415,1,0.69365,0.45467,1,0.47754,0.64063,0,,0.23054,0.44561,21.6497,1.04675,1,0.61374,0.50052,18.61141,1.04576,1,0,0,11
s20,7.bmp,10,9765,160415.25,160.41525,57497113700,684.6464,354.10944,0.6686,0.46108,160.26828,0.14697,415,1,0.63362,0.47821,1,0.47754,0.64063,0,,0.22965,0.44434,21.63063,1.04675,1,0.61265,0.49948,19.17864,1.04576,1,0,0,11
s20,7.bmp,10,9766,160431.85,160.43185,57497155752,684.57472,353.92512,0.66853,0.46084,160.26828,0.16357,415,1,0.66787,0.45841,1,0.43848,0.62891,0,,0.2293,0.44402,21.62212,1.04675,1,0.61234,0.49906,19.1223,1.04576,1,0,0,11
s20,7.bmp,10,9767,160447.98,160.44798,57497196553,684.4928,353.8944,0.66845,0.4608,160.26828,0.1797,415,1,0.66752,0.46031,1,0.43848,0.62891,0,,0.22899,0.44404,21.62269,1.04236,1,0.61246,0.49878,18.66538,1.04137,1,0,0,11
s20,7.bmp,10,9768,160464.83,160.46483,57497239231,685.37344,355.65312,0.66931,0.46309,160.26828,0.19655,415,1,0.6796,0.49059,1,0.39355,0.61068,0,,0.22776,0.44604,21.58345,1.03798,1,0.61091,0.50063,19.29122,1.03699,1,0,0,11
s20,7.bmp,10,9769,160481.81,160.48181,57497282186,685.19936,354.17856,0.66914,0.46117,160.26828,0.21353,415,1,0.66704,0.43628,1,0.39355,0.61068,0,,0.22724,0.44684,22.05566,1.0336,1,0.61039,0.50119,19.00374,1.03261,1,0,0,11
s20,7.bmp,10,9770,160497.67,160.49767,57497322352,685.056,352.90368,0.669,0.45951,160.26828,0.22939,415,1,0.66704,0.43628,1,0.36914,0.60156,0,,0.22701,0.44693,22.01399,1.0336,1,0.61016,0.50157,19.30465,1.03261,1,0,0,11
s20,7.bmp,10,9771,160514.07,160.51407,57497363876,683.27424,352.48128,0.66726,0.45896,160.26828,0.24579,415,1,0.64102,0.45068,1,0.36914,0.60156,0,,0.22553,0.44759,21.6035,1.0336,1,0.60883,0.50161,19.31079,1.03261,1,0,0,11
s20,7.bmp,10,9772,160530.33,160.53033,57497405036,674.12992,353.53344,0.65833,0.46033,160.26828,0.26205,415,1,0.51555,0.48227,1,0.3623,0.59896,0,,0.22179,0.44836,21.28188,1.0336,1,0.60506,0.50207,19.20753,1.03261,1,0,0,11
s20,7.bmp,10,9773,160547.73,160.54773,57497449072,666.01984,354.55488,0.65041,0.46166,160.26828,0.27945,415,1,0.51581,0.48417,1,0.36133,0.59896,0,,0.22123,0.44838,20.90325,1.02921,1,0.60394,0.5021,19.18692,1.02823,1,0,0,11
s20,7.bmp,10,9774,160563.2,160.5632,57497488238,652.3904,356.02944,0.6371,0.46358,160.26828,0.29492,415,1,0.39747,0.49816,1,0.36133,0.59896,0,,0.21617,0.45046,20.03153,1.02483,1,0.5996,0.50362,19.74882,1.02823,1,0,0,11
s20,7.bmp,10,9781,160678.24,160.67824,57497779440,392.64256,410.82624,0.38344,0.53493,160.62894,0.0493,416,1,0.35929,0.54185,1,0.35938,0.59766,0,,0.21263,0.45003,20.57318,1.02483,1,0.5966,0.50155,19.52884,1.02823,1,0,0,11
s20,7.bmp,10,9782,160694.18,160.69418,57497819808,387.74784,412.04736,0.37866,0.53652,160.62894,0.06525,416,1,0.35954,0.54285,1,0.35938,0.59766,0,,0.21239,0.44971,20.76166,1.02483,1,0.59581,0.50022,19.40578,1.02391,1,0,0,11
s20,7.bmp,10,9783,160711.96,160.71196,57497864804,375.36768,367.55712,0.36657,0.47859,160.62894,0.08302,416,1,0.30613,0.18897,1,0.36133,0.59505,0,,0.21063,0.43972,18.62142,1.02051,1,0.59269,0.48996,18.84491,1.0152,1,0,0,11
s20,7.bmp,10,9784,160727.4,160.7274,57497903873,359.12704,333.68832,0.35071,0.43449,160.62894,0.09846,416,1,0.25549,0.16989,1,0.36133,0.59505,0,,0.21075,0.4383,19.98576,1.01181,1,0.59321,0.48869,18.6687,1.0065,1,0,0,11
s20,7.bmp,10,9785,160743.53,160.74353,57497944733,347.09504,308.6208,0.33896,0.40185,160.62894,0.11459,416,1,0.25677,0.17336,1,0.36133,0.59505,0,,0.21055,0.43806,19.63835,1.00749,1,0.59275,0.48836,18.26095,1.00218,1,0,0,11
s20,7.bmp,10,9786,160760.71,160.76071,57497988196,347.26912,289.60512,0.33913,0.37709,160.62894,0.13177,416,1,0.34042,0.179,1,0.36133,0.59505,0,,0.21019,0.43632,20.35346,1.00316,1,0.59265,0.48684,18.40599,1.00224,1,0,0,11
s20,7.bmp,10,9787,160776.84,160.77684,57498029032,345.47712,274.20672,0.33738,0.35704,160.62894,0.1479,416,1,0.32165,0.17656,1,0.36133,0.59505,0,,0.20981,0.43634,20.13516,1.00323,1,0.59273,0.48671,18.32853,1.0023,1,0,0,11
s20,7.bmp,10,9788,160793.26,160.79326,57498070612,344.08448,261.70368,0.33602,0.34076,160.62894,0.16432,416,1,0.32241,0.17803,1,0.36133,0.59505,0,,0.20965,0.43617,19.76209,0.99891,1,0.59264,0.48659,18.25099,1.0023,1,0,0,11
s20,7.bmp,10,9789,160809.52,160.80952,57498111771,341.28896,249.5616,0.33329,0.32495,160.62894,0.18059,416,1,0.30325,0.15096,1,0.36133,0.59505,0,,0.20829,0.43805,20.03809,0.99891,1,0.59137,0.48793,18.4044,1.0023,1,0,0,11
s20,7.bmp,10,9790,160826.25,160.82625,57498154096,337.90976,237.9264,0.32999,0.3098,160.62894,0.19731,416,1,0.29048,0.12805,1,0.36133,0.59505,0,,0.20742,0.43837,20.14912,1.00323,1,0.59081,0.48796,18.47881,1.00662,1,0,0,11
s20,7.bmp,10,9800,160990.31,160.99031,57498569422,183.9104,31.97184,0.1796,0.04163,160.94243,0.04788,417,1,0.17201,0.0317,1,0.36133,0.59505,0,,0.20085,0.43662,19.51644,1.03107,1,0.58371,0.48308,17.96976,1.0394,1,0,0,11
s20,7.bmp,10,9801,161006.87,161.00687,57498611337,184.71936,32.20224,0.18039,0.04193,160.94243,0.06444,417,1,0.18356,0.04316,1,0.36133,0.59505,0,,0.20137,0.43482,19.48399,1.04039,1,0.58418,0.48099,17.35923,1.04872,1,0,0,11
s20,7.bmp,10,9802,161022.83,161.02283,57498651724,188.44672,29.66016,0.18403,0.03862,160.94243,0.0804,417,1,0.20221,0.02203,1,0.36133,0.59505,0,,0.20132,0.43479,19.35336,1.05403,1,0.58467,0.48086,17.33039,1.06236,1,0,0,11
s20,7.bmp,10,9803,161039.67,161.03967,57498694371,190.75072,27.20256,0.18628,0.03542,160.94243,0.09724,417,1,0.19977,0.01623,1,0.36133,0.59505,0,,0.20138,0.4348,19.29466,1.06329,1,0.58471,0.48067,16.84634,1.06668,1,0,0,11
s20,7.bmp,10,9804,161056.15,161.05615,57498736074,187.91424,24.12288,0.18351,0.03141,160.94243,0.11372,417,1,0.16413,0.00335,1,0.36133,0.59505,0,,0.20117,0.43679,19.21487,1.06761,1,0.58417,0.48304,17.87275,1.06662,1,0,0,11
s20,7.bmp,10,9805,161072.13,161.07213,57498776519,194.36544,26.90304,0.18981,0.03503,160.94243,0.1297,417,1,0.24022,0.06395,1,0.36133,0.59505,0,,0.20319,0.43851,19.58725,1.05829,1,0.58578,0.48436,17.63451,1.0573,1,0,0,11
s20,7.bmp,10,9806,161088.87,161.08887,57498818920,199.68,29.4528,0.195,0.03835,160.94243,0.14644,417,1,0.24166,0.06826,1,0.36133,0.59505,0,,0.20365,0.43898,19.53948,1.05335,1,0.58694,0.48525,17.68909,1.05236,1,0,0,11
s20,7.bmp,10,9807,161105.27,161.10527,57498860438,217.14944,36.26496,0.21206,0.04722,160.94243,0.16284,417,1,0.38273,0.13588,1,0.36133,0.59505,0,,0.20798,0.4388,18.98363,1.04841,1,0.59101,0.48476,17.01922,1.04742,1,0,0,11
s20,7.bmp,10,9808,161122.06,161.12206,57498902906,232.48896,41.76384,0.22704,0.05438,160.94243,0.17963,417,1,0.39181,0.13324,1,0.36133,0.59505,0,,0.20805,0.43783,18.94522,1.04347,1,0.59086,0.48416,17.17649,1.04249,1,0,0,11
s20,7.bmp,10,9809,161137.8,161.1378,57498942781,245.6064,46.97088,0.23985,0.06116,160.94243,0.19537,417,1,0.39349,0.14251,1,0.36133,0.59505,0,,0.20795,0.43766,18.86441,1.03415,1,0.59071,0.48427,17.72778,1.02884,1,0,0,11
s20,7.bmp,10,9810,161154.75,161.15475,57498985698,254.76096,50.91072,0.24879,0.06629,160.94243,0.21233,417,1,0.36504,0.13289,1,0.36133,0.59505,0,,0.20787,0.43914,18.92254,1.02051,1,0.59084,0.48518,17.27326,1.01958,1,0,0,11
