Subject_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/23 15:20:38.225),TIMETICK(f=2531445),FPOGX,FOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s32,5.bmp,8,5653,92929.57,92.92957,24020267263,510.7712,332.59008,0.4988,0.43306,92.74947,0.1801,204,1,0.50381,0.39743,1,0.50195,0.79948,0,,0.22304,0.80529,18.20045,0.98064,1,0.55531,0.79683,17.67616,0.98381,1,0,0,16
s32,5.bmp,8,5654,92945.72,92.94572,24020308149,502.24128,331.63008,0.49047,0.43181,92.74947,0.19626,204,1,0.39054,0.4168,1,0.50195,0.79948,0,,0.22146,0.80571,17.74091,0.97563,1,0.55325,0.79667,17.98571,0.97881,1,0,0,16
s32,5.bmp,8,5655,92961.84,92.96184,24020348960,494.98112,331.0848,0.48338,0.4311,92.74947,0.21237,204,1,0.39125,0.42186,1,0.50195,0.79948,0,,0.22134,0.80564,17.64929,0.97063,1,0.55296,0.79671,18.00898,0.9738,1,0,0,16
s32,5.bmp,8,5656,92978.96,92.97896,24020392279,487.64928,333.312,0.47622,0.434,92.74947,0.22949,204,1,0.37586,0.47451,1,0.50195,0.79948,0,,0.21929,0.80557,17.91488,0.96562,1,0.55088,0.79671,18.57804,0.96403,1,0,0,16
s32,5.bmp,8,5657,92998.02,92.99802,24020440540,480.21504,335.4624,0.46896,0.4368,92.74947,0.24855,204,1,0.36004,0.47889,1,0.50195,0.79948,0,,0.21881,0.8059,17.93322,0.96086,1,0.55064,0.79724,18.9509,0.95927,1,0,0,16
s32,5.bmp,8,5658,93011.41,93.01141,24020474439,473.7024,337.5744,0.4626,0.43955,92.74947,0.26195,204,1,0.36088,0.48348,1,0.50195,0.79948,0,,0.2188,0.80589,17.96631,0.9561,1,0.55063,0.79725,18.81443,0.95451,1,0,0,16
s32,5.bmp,8,5659,93027.88,93.02788,24020516119,465.88928,340.416,0.45497,0.44325,92.74947,0.27841,204,1,0.32535,0.50621,1,0.50195,0.79948,0,,0.21798,0.80684,17.72082,0.95133,1,0.54999,0.79778,18.83081,0.95451,1,0,0,16
s32,5.bmp,8,5666,93142.59,93.14259,24020806547,331.84768,416.6016,0.32407,0.54245,93.0934,0.04919,205,1,0.33619,0.55741,1,0.50195,0.79948,0,,0.21737,0.80555,17.99968,0.95133,1,0.54995,0.79659,19.04728,0.95451,1,0,0,16
s32,5.bmp,8,5667,93159.29,93.15929,24020848805,334.336,418.89792,0.3265,0.54544,93.0934,0.06589,205,1,0.33619,0.55741,1,0.50195,0.79948,0,,0.21733,0.80551,17.91848,0.95133,1,0.54995,0.79659,19.04728,0.95451,1,0,0,15
s32,5.bmp,8,5668,93175.92,93.17592,24020890907,336.54784,419.75808,0.32866,0.54656,93.0934,0.08252,205,1,0.33945,0.55214,1,0.50195,0.79948,0,,0.21736,0.80524,17.86877,0.95133,1,0.54995,0.79636,19.34198,0.95451,1,0,0,15
s32,5.bmp,8,5669,93192.37,93.19237,24020932530,337.32608,417.35424,0.32942,0.54343,93.0934,0.09897,205,1,0.33399,0.52464,1,0.50195,0.79948,0,,0.21732,0.805,17.86532,0.95133,1,0.55013,0.79622,19.28229,0.95451,1,0,0,15
s32,5.bmp,8,5670,93208.62,93.20862,24020973655,337.90976,415.54944,0.32999,0.54108,93.0934,0.11522,205,1,0.33399,0.52464,1,0.50195,0.79948,0,,0.21735,0.80497,17.88642,0.95133,1,0.55013,0.79617,19.26349,0.95451,1,0,0,15
s32,5.bmp,8,5671,93225.05,93.22505,24021015285,336.70144,416.49408,0.32881,0.54231,93.0934,0.13165,205,1,0.31935,0.55217,1,0.50195,0.79948,0,,0.21693,0.80589,17.97331,0.95133,1,0.5495,0.79686,19.60644,0.95451,1,0,0,15
s32,5.bmp,8,5672,93241.58,93.24158,24021057103,335.7696,428.35968,0.3279,0.55776,93.0934,0.14818,205,1,0.31973,0.69685,1,0.50195,0.79948,0,,0.21662,0.80959,17.97174,0.95133,1,0.54869,0.80008,19.65611,0.95451,1,0,0,15
s32,5.bmp,8,5673,93258.07,93.25807,24021098861,335.01184,438.07488,0.32716,0.57041,93.0934,0.16467,205,1,0.31973,0.69685,1,0.50195,0.79948,0,,0.21669,0.80968,18.09115,0.95133,1,0.5487,0.80032,19.53202,0.95451,1,0,0,15
s32,5.bmp,8,5674,93274.49,93.27449,24021140433,334.72512,444.9024,0.32688,0.5793,93.0934,0.18109,205,1,0.32386,0.67707,1,0.50195,0.79948,0,,0.21565,0.80966,18.46099,0.95133,1,0.54793,0.79987,19.41213,0.95451,1,0,0,15
s32,5.bmp,8,5675,93290.62,93.29062,24021181244,333.52704,448.23552,0.32571,0.58364,93.0934,0.19722,205,1,0.3117,0.63579,1,0.50195,0.79948,0,,0.21502,0.80948,18.41837,0.95133,1,0.54745,0.79948,19.4819,0.95451,1,0,0,15
s32,5.bmp,8,5676,93307.37,93.30737,24021223666,332.50304,451.10016,0.32471,0.58737,93.0934,0.21397,205,1,0.3117,0.63579,1,0.50195,0.79948,0,,0.21494,0.80961,18.33242,0.95133,1,0.54743,0.7994,19.60756,0.95451,1,0,0,15
s32,5.bmp,8,5677,93323.73,93.32373,24021265051,331.42784,453.31968,0.32366,0.59026,93.0934,0.23033,205,1,0.30897,0.63075,1,0.50195,0.79948,0,,0.21373,0.81,18.34893,0.95133,1,0.54613,0.79926,19.46726,0.95451,1,0,0,15
s32,5.bmp,8,5678,93340.19,93.34019,24021306753,330.91584,454.7712,0.32316,0.59215,93.0934,0.2468,205,1,0.31566,0.62058,1,0.50195,0.79948,0,,0.21322,0.81058,18.56324,0.95133,1,0.54563,0.79939,19.31194,0.95451,1,0,0,15
s32,5.bmp,8,5679,93356.6,93.3566,24021348274,330.46528,456.06144,0.32272,0.59383,93.0934,0.2632,205,1,0.31566,0.62058,1,0.50195,0.79948,0,,0.21302,0.81015,18.25105,0.95133,1,0.54544,0.79947,19.51496,0.95451,1,0,0,15
s32,5.bmp,8,5680,93373,93.373,24021389775,331.264,456.70656,0.3235,0.59467,93.0934,0.2796,205,1,0.33676,0.60907,1,0.50195,0.79948,0,,0.21185,0.81076,18.18178,0.95133,1,0.54445,0.79925,19.42216,0.95451,1,0,0,15
s32,5.bmp,8,5684,93438.35,93.43835,24021555233,343.52128,482.17344,0.33547,0.62783,93.38908,0.04927,206,1,0.33079,0.62958,1,0.50195,0.79948,0,,0.21026,0.81127,18.6769,0.95133,1,0.54251,0.79896,19.18128,0.95451,1,0,0,15
s32,5.bmp,8,5685,93454.76,93.45476,24021596741,342.55872,482.44224,0.33453,0.62818,93.38908,0.06567,206,1,0.33079,0.62958,1,0.50195,0.79948,0,,0.21014,0.81124,18.49949,0.95133,1,0.54234,0.7991,19.3271,0.95451,1,0,0,15
s32,5.bmp,8,5686,93471.41,93.47141,24021638892,338.50368,482.48064,0.33057,0.62823,93.38908,0.08232,206,1,0.31076,0.62845,1,0.50195,0.79948,0,,0.20901,0.81149,18.41571,0.95133,1,0.54128,0.79883,19.33177,0.95451,1,0,0,15
s32,5.bmp,8,5687,93487.7,93.4877,24021680134,335.22688,485.92896,0.32737,0.63272,93.38908,0.09862,206,1,0.30815,0.6597,1,0.50195,0.79948,0,,0.20856,0.81148,18.57668,0.95133,1,0.54079,0.79887,19.05868,0.95451,1,0,0,15
s32,5.bmp,8,5688,93504.49,93.50449,24021722655,332.75904,488.5248,0.32496,0.6361,93.38908,0.1154,206,1,0.30815,0.6597,1,0.50195,0.79948,0,,0.20848,0.81125,18.35017,0.95133,1,0.5406,0.79865,19.25796,0.95451,1,0,0,15
s32,5.bmp,8,5689,93520.78,93.52078,24021763902,331.53024,490.61376,0.32376,0.63882,93.38908,0.1317,206,1,0.31413,0.66061,1,0.50195,0.79948,0,,0.20742,0.81107,18.74021,0.95133,1,0.53941,0.79811,19.38248,0.95451,1,0,0,15
s32,5.bmp,8,5690,93536.93,93.53693,24021804773,331.22304,492.07296,0.32346,0.64072,93.38908,0.14784,206,1,0.32075,0.65787,1,0.50195,0.79948,0,,0.20688,0.81123,18.6971,0.95133,1,0.53893,0.79777,19.40484,0.95451,1,0,0,15
s32,5.bmp,8,5691,93554.37,93.55437,24021848911,330.96704,493.27104,0.32321,0.64228,93.38908,0.16528,206,1,0.32075,0.65787,1,0.50195,0.79948,0,,0.20658,0.81105,18.35231,0.95133,1,0.53848,0.7978,19.37411,0.95451,1,0,0,15
s32,5.bmp,8,5692,93570.63,93.57063,24021890093,329.56416,494.16192,0.32184,0.64344,93.38908,0.18155,206,1,0.30677,0.65614,1,0.50195,0.79948,0,,0.20523,0.81214,18.90759,0.95133,1,0.53681,0.79785,19.57704,0.95451,1,0,0,15
s32,5.bmp,8,5693,93586.32,93.58632,24021929780,331.4688,493.77792,0.3237,0.64294,93.38908,0.19724,206,1,0.34596,0.63693,1,0.50195,0.79948,0,,0.20415,0.81236,18.62839,0.95133,1,0.53604,0.7977,19.3368,0.95451,1,0,0,15
s32,5.bmp,8,5694,93602.78,93.60278,24021971456,333.09696,493.44768,0.32529,0.64251,93.38908,0.2137,206,1,0.34596,0.63693,1,0.50195,0.79948,0,,0.20404,0.81228,18.40851,0.95133,1,0.53568,0.79752,19.65614,0.95451,1,0,0,15
s32,5.bmp,8,5695,93619.11,93.61911,24022012822,331.776,485.42208,0.324,0.63206,93.38908,0.23003,206,1,0.30599,0.48576,1,0.50195,0.79948,0,,0.20325,0.80837,18.95883,0.95133,1,0.53393,0.79278,19.57195,0.95451,1,0,0,15
s32,5.bmp,8,5696,93636.09,93.63609,24022055789,330.46528,481.16736,0.32272,0.62652,93.38908,0.24701,206,1,0.30356,0.54348,1,0.50195,0.79948,0,,0.20218,0.80797,18.86827,0.95133,1,0.53243,0.79142,19.24929,0.95451,1,0,0,15
s32,5.bmp,8,5697,93652.18,93.65218,24022096505,329.3184,477.41952,0.3216,0.62164,93.38908,0.26309,206,1,0.30356,0.54348,1,0.50195,0.79948,0,,0.20205,0.80792,18.87833,0.95133,1,0.53251,0.7917,19.68955,0.95451,1,0,0,15
s32,5.bmp,8,5698,93668.69,93.66869,24022138299,330.82368,474.10176,0.32307,0.61732,93.38908,0.2796,206,1,0.34812,0.54398,1,0.49414,0.79818,0,,0.19903,0.80837,18.86526,0.95133,1,0.52966,0.79043,19.82047,0.95451,1,0,0,15
s32,5.bmp,8,5699,93684.89,93.68489,24022179308,333.80352,469.26336,0.32598,0.61102,93.38908,0.29581,206,1,0.37834,0.49761,1,0.49316,0.79427,0,,0.19756,0.80855,18.89953,0.95133,1,0.52782,0.78957,19.40813,0.95451,1,0,0,15
s32,5.bmp,8,5700,93701.45,93.70145,24022221238,336.4864,464.9088,0.3286,0.60535,93.38908,0.31236,206,1,0.37834,0.49761,1,0.49316,0.79427,0,,0.19742,0.80841,19.08438,0.95133,1,0.52776,0.7896,19.73331,0.95451,1,0,0,15
s32,5.bmp,8,5704,93766.98,93.76698,24022387145,353.80224,408.25344,0.34551,0.53158,93.71768,0.0493,207,1,0.36832,0.55746,1,0.44824,0.69531,0,,0.18966,0.80969,18.7018,0.95133,1,0.51973,0.78606,19.54319,0.95451,1,0,0,15
s32,5.bmp,8,5705,93783.36,93.78336,24022428569,356.51584,413.89056,0.34816,0.53892,93.71768,0.06567,207,1,0.35876,0.56831,1,0.42676,0.65234,0,,0.18835,0.81012,18.75572,0.95133,1,0.51803,0.78546,19.11642,0.95451,1,0,0,15
s32,5.bmp,8,5706,93800.08,93.80008,24022470930,358.32832,417.65376,0.34993,0.54382,93.71768,0.0824,207,1,0.35876,0.56831,1,0.42676,0.65234,0,,0.18799,0.81,18.53644,0.95133,1,0.5181,0.78563,19.55178,0.95451,1,0,0,15
s32,5.bmp,8,5707,93816.42,93.81642,24022512288,387.62496,406.67136,0.37854,0.52952,93.71768,0.09874,207,1,0.55024,0.44372,1,0.40723,0.59766,0,,0.19105,0.81032,19.17611,0.95133,1,0.52039,0.78441,18.2059,0.95451,1,0,0,15
s32,5.bmp,8,5708,93832.82,93.83282,24022553809,421.16096,405.56544,0.41129,0.52808,93.71768,0.11514,207,1,0.64052,0.518,1,0.40723,0.59766,0,,0.19241,0.81048,19.57965,0.95133,1,0.52117,0.78434,18.46683,0.95451,1,0,0,15
s32,5.bmp,8,5709,93849.24,93.84924,24022595370,447.24224,404.70528,0.43676,0.52696,93.71768,0.13156,207,1,0.64052,0.518,1,0.39355,0.55078,0,,0.19259,0.81039,19.48024,0.95133,1,0.52159,0.78434,18.03043,0.95451,1,0,0,15
s32,5.bmp,8,5710,93866.53,93.86653,24022639130,466.25792,401.87136,0.45533,0.52327,93.71768,0.14885,207,1,0.62246,0.49009,1,0.39355,0.55078,0,,0.19102,0.81077,19.56413,0.95133,1,0.52008,0.78376,18.07637,0.95451,1,0,0,15
s32,5.bmp,8,5711,93881.88,93.88188,24022677980,481.85344,399.8208,0.47056,0.5206,93.71768,0.1642,207,1,0.62281,0.49389,1,0.38379,0.51563,0,,0.1904,0.81119,19.48049,0.95133,1,0.51974,0.784,18.1907,0.95451,1,0,0,15
s32,5.bmp,8,5712,93899.05,93.89905,24022721452,494.83776,398.11584,0.48324,0.51838,93.71768,0.18137,207,1,0.62281,0.49389,1,0.36523,0.47396,0,,0.19038,0.81123,19.46882,0.95133,1,0.51946,0.78415,18.29212,0.95451,1,0,0,15
s32,5.bmp,8,5713,93915.27,93.91527,24022762527,509.35808,399.56736,0.49742,0.52027,93.71768,0.19759,207,1,0.66748,0.543,1,0.36523,0.47396,0,,0.18897,0.81225,19.34024,0.95133,1,0.5183,0.78476,18.15482,0.95451,1,0,0,15
s32,5.bmp,8,5717,93983.96,93.98396,24022936415,611.95264,391.30368,0.59761,0.50951,93.93585,0.04811,208,1,0.61345,0.50138,1,0.35449,0.4375,0,,0.18546,0.81436,19.31758,0.95133,1,0.51495,0.7854,18.02341,0.95451,1,0,0,15
s32,5.bmp,8,5718,93997.15,93.99715,24022969793,615.19872,390.05952,0.60078,0.50789,93.93585,0.06129,208,1,0.61345,0.50138,1,0.34961,0.41406,0,,0.18542,0.81412,19.44652,0.95133,1,0.51493,0.78529,18.27989,0.95451,1,0,0,15
s32,5.bmp,8,5719,94013.29,94.01329,24023010662,620.17536,382.5408,0.60564,0.4981,93.93585,0.07744,208,1,0.62998,0.44916,1,0.34961,0.41406,0,,0.18332,0.81504,19.42389,0.95133,1,0.51279,0.7856,17.95163,0.95451,1,0,0,15
s32,5.bmp,8,5720,94030.7,94.0307,24023054721,625.8176,381.55008,0.61115,0.49681,93.93585,0.09485,208,1,0.64419,0.48908,1,0.34961,0.41406,0,,0.18218,0.81563,19.67077,0.95133,1,0.51164,0.78583,18.34091,0.95451,1,0,0,15
s32,5.bmp,8,5721,94046.13,94.04613,24023093764,630.04672,380.80512,0.61528,0.49584,93.93585,0.11028,208,1,0.64419,0.48908,1,0.34082,0.38802,0,,0.18198,0.81574,19.53175,0.95133,1,0.5109,0.7859,18.62273,0.95451,1,0,0,15
s32,5.bmp,8,5722,94064.12,94.06412,24023139323,610.59072,382.86336,0.59628,0.49852,93.93585,0.12827,208,1,0.44432,0.51993,1,0.33887,0.38281,0,,0.17438,0.81696,18.85566,0.95133,1,0.5024,0.78537,18.40266,0.95451,1,0,0,15
s32,5.bmp,8,5723,94079.27,94.07927,24023177656,586.52672,386.4192,0.57278,0.50315,93.93585,0.14342,208,1,0.36124,0.54486,1,0.33691,0.3776,0,,0.17194,0.81779,18.5451,0.95133,1,0.50015,0.78562,19.11088,0.95451,1,0,0,15
s32,5.bmp,8,5724,94095.43,94.09543,24023218585,566.8352,389.3376,0.55355,0.50695,93.93585,0.15958,208,1,0.36124,0.54486,1,0.33691,0.3776,0,,0.17151,0.81773,18.31074,0.95133,1,0.50006,0.7858,19.50001,0.95451,1,0,0,15
s32,5.bmp,8,5725,94111.98,94.11198,24023260498,551.936,392.17152,0.539,0.51064,93.93585,0.17613,208,1,0.37894,0.55127,1,0.33691,0.3776,0,,0.1691,0.81857,18.44841,0.95133,1,0.49785,0.78539,19.5072,0.95451,1,0,0,15
s32,5.bmp,8,5726,94128.68,94.12868,24023302730,539.19744,391.31904,0.52656,0.50953,93.93585,0.19283,208,1,0.37737,0.49615,1,0.33691,0.3776,0,,0.16811,0.81899,18.46985,0.95133,1,0.49688,0.7854,19.614,0.95451,1,0,0,15
s32,5.bmp,8,5727,94144.9,94.1449,24023343800,528.29184,390.58176,0.51591,0.50857,93.93585,0.20905,208,1,0.37737,0.49615,1,0.33691,0.3776,1,,0.16793,0.81911,18.28789,0.95133,1,0.49676,0.78537,19.50797,0.95451,1,0,0,15
s32,5.bmp,8,5728,94162.98,94.16298,24023389575,518.16448,392.89344,0.50602,0.51158,93.93585,0.22713,208,1,0.36755,0.55375,1,0.33691,0.3776,0,,0.16601,0.82036,18.52025,0.95133,1,0.49486,0.78554,19.70724,0.95451,1,0,0,15
s32,5.bmp,8,5732,94227.8,94.2278,24023553652,404.11136,398.208,0.39464,0.5185,94.1781,0.0497,209,1,0.37101,0.54121,1,0.33691,0.3776,0,,0.16293,0.82358,18.8389,0.95133,1,0.49189,0.78601,19.92314,0.95451,1,0,0,15
s32,5.bmp,8,5733,94244.31,94.24431,24023595448,399.26784,401.69472,0.38991,0.52304,94.1781,0.06621,209,1,0.37101,0.54121,1,0.33691,0.38021,0,,0.16274,0.82344,18.50692,0.95133,1,0.49182,0.78611,19.84587,0.95451,1,0,0,15
s32,5.bmp,8,5734,94260.04,94.26004,24023635277,394.57792,391.92576,0.38533,0.51032,94.1781,0.08194,209,1,0.36239,0.44671,1,0.33691,0.38021,0,,0.16195,0.82501,19.0545,0.95133,1,0.49109,0.78703,19.96296,0.95451,1,0,0,15
s32,5.bmp,8,5735,94276.29,94.27629,24023676411,395.44832,391.67232,0.38618,0.50999,94.1781,0.09819,209,1,0.3913,0.50796,1,0.33691,0.38021,0,,0.16174,0.82579,19.08837,0.95133,1,0.4909,0.78729,20.25564,0.95451,1,0,0,15
s32,5.bmp,8,5736,94292.97,94.29297,24023718640,396.10368,391.47264,0.38682,0.50973,94.1781,0.11487,209,1,0.3913,0.50796,1,0.33594,0.40755,0,,0.16172,0.82576,19.03247,0.95133,1,0.49088,0.78738,20.15753,0.95451,1,0,0,15
s32,5.bmp,8,5737,94309.13,94.30913,24023759538,392.99072,391.72608,0.38378,0.51006,94.1781,0.13103,209,1,0.35944,0.51267,1,0.33594,0.40755,0,,0.16145,0.82605,19.14004,0.95133,1,0.49053,0.78727,20.101,0.95451,1,0,0,15
s32,5.bmp,8,5738,94325.65,94.32565,24023801395,390.18496,392.41728,0.38104,0.51096,94.1781,0.14755,209,1,0.35639,0.51908,1,0.33203,0.4974,0,,0.16118,0.82636,19.08247,0.95133,1,0.49047,0.78736,20.04842,0.95451,1,0,0,15
s32,5.bmp,8,5739,94342.1,94.3421,24023843017,387.8912,392.9856,0.3788,0.5117,94.1781,0.164,209,1,0.35639,0.51908,1,0.31934,0.58464,0,,0.16122,0.82631,19.12037,0.95133,1,0.49043,0.78733,20.06335,0.95451,1,0,0,15
s32,5.bmp,8,5740,94360.96,94.36096,24023890780,386.07872,389.94432,0.37703,0.50774,94.1781,0.18286,209,1,0.35763,0.46423,1,0.31934,0.58464,0,,0.16076,0.82684,19.05704,0.95133,1,0.48996,0.78749,20.51327,0.95451,1,0,0,15
s32,5.bmp,8,5741,94375.95,94.37595,24023928677,385.34144,387.92448,0.37631,0.50511,94.1781,0.19785,209,1,0.36764,0.47348,1,0.31738,0.62891,0,,0.16072,0.82711,19.14846,0.95133,1,0.48992,0.7875,20.37487,0.95451,1,0,0,15
s32,5.bmp,8,5742,94391.4,94.3914,24023967822,384.70656,386.1888,0.37569,0.50285,94.1781,0.2133,209,1,0.36764,0.47348,1,0.31738,0.62891,0,,0.16077,0.82716,19.28095,0.95133,1,0.48989,0.78741,20.52808,0.95451,1,0,0,15
s32,5.bmp,8,5743,94409.94,94.40994,24024014743,383.3856,385.50528,0.3744,0.50196,94.1781,0.23184,209,1,0.35635,0.48953,1,0.31738,0.62891,0,,0.16075,0.82748,19.31363,0.95133,1,0.49015,0.78761,20.37502,0.95451,1,0,0,15
s32,5.bmp,8,5744,94424.24,94.42424,24024050933,382.55616,389.66784,0.37359,0.50738,94.1781,0.24614,209,1,0.36142,0.58871,1,0.31738,0.64193,0,,0.16081,0.82972,19.21716,0.95133,1,0.48959,0.78993,20.61175,0.95451,1,0,0,15
s32,5.bmp,8,5745,94440.77,94.44077,24024092776,381.82912,393.34656,0.37288,0.51217,94.1781,0.26266,209,1,0.36142,0.58871,1,0.31738,0.64193,0,,0.16077,0.83001,19.09641,0.95133,1,0.48957,0.7905,20.60871,0.95451,1,0,0,15
s32,5.bmp,8,5746,94457.41,94.45741,24024134928,379.6992,399.12192,0.3708,0.51969,94.1781,0.27931,209,1,0.33552,0.64756,1,0.31738,0.64193,0,,0.16163,0.8315,19.56621,0.95133,1,0.49041,0.79183,20.44186,0.95451,1,0,0,15
s32,5.bmp,8,5747,94473.59,94.47359,24024175863,378.3168,405.15072,0.36945,0.52754,94.1781,0.29549,209,1,0.3451,0.6689,1,0.31738,0.64193,0,,0.16196,0.83167,19.58818,0.95133,1,0.4908,0.79228,20.53788,0.95451,1,0,0,15
s32,5.bmp,8,5748,94489.73,94.48973,24024216742,377.06752,410.58048,0.36823,0.53461,94.1781,0.31163,209,1,0.3451,0.6689,1,0.31738,0.64193,1,,0.16182,0.83159,19.30299,0.95133,1,0.4908,0.79228,20.53788,0.95451,1,0,0,15
s32,5.bmp,8,5749,94506.47,94.50647,24024259115,376.7808,413.96736,0.36795,0.53902,94.1781,0.32837,209,1,0.3624,0.62713,1,0.31738,0.64193,0,,0.16272,0.83209,19.59623,0.95133,1,0.49203,0.79295,20.70152,0.95451,1,0,0,15
s32,5.bmp,8,5753,94571.95,94.57195,24024424854,361.32864,489.0624,0.35286,0.6368,94.52357,0.04837,210,1,0.33535,0.64306,1,0.31934,0.64323,0,,0.16464,0.82902,19.79608,0.95133,1,0.49414,0.79108,20.62093,0.95451,1,0,0,15
s32,5.bmp,8,5754,94588.61,94.58861,24024467054,357.74464,490.0224,0.34936,0.63805,94.52357,0.06503,210,1,0.33535,0.64306,1,0.33398,0.63411,0,,0.16459,0.82866,19.42684,0.95133,1,0.49426,0.79093,20.70806,0.95451,1,0,0,15
s32,5.bmp,8,5755,94605.07,94.60507,24024508728,363.17184,497.34912,0.35466,0.64759,94.52357,0.0815,210,1,0.38118,0.69529,1,0.33398,0.63411,0,,0.1652,0.82848,19.55496,0.95133,1,0.4948,0.79072,20.75607,0.95451,1,0,0,15
s32,5.bmp,8,5756,94621.44,94.62144,24024550159,361.25696,496.09728,0.35279,0.64596,94.52357,0.09787,210,1,0.34156,0.63613,1,0.37695,0.61589,0,,0.1656,0.82867,19.42344,0.95133,1,0.49525,0.79083,20.77189,0.95451,1,0,0,15
s32,5.bmp,8,5757,94637.66,94.63766,24024591228,359.82336,495.15264,0.35139,0.64473,94.52357,0.11409,210,1,0.34156,0.63613,1,0.37695,0.61589,0,,0.16531,0.82846,18.83348,0.95133,1,0.49536,0.79082,20.7271,0.95451,1,0,0,15
s32,5.bmp,8,5758,94655.08,94.65508,24024635286,364.89216,493.70112,0.35634,0.64284,94.52357,0.1315,210,1,0.39596,0.62774,1,0.44238,0.58984,0,,0.16783,0.82737,19.82736,0.95133,1,0.49751,0.79011,20.58212,0.95451,1,0,0,15
s32,5.bmp,8,5759,94671.51,94.67151,24024676904,381.94176,485.97504,0.37299,0.63278,94.52357,0.14793,210,1,0.52281,0.54219,1,0.44238,0.58984,0,,0.17244,0.82456,19.90931,0.95133,1,0.50167,0.788,19.98101,0.95451,1,0,0,15
s32,5.bmp,8,5760,94687.06,94.68706,24024716241,395.88864,479.64672,0.38661,0.62454,94.52357,0.16348,210,1,0.52281,0.54219,1,0.56348,0.52865,0,,0.1727,0.82433,20.12795,0.95133,1,0.50189,0.78778,20.23918,0.95451,1,0,0,15
s32,5.bmp,8,5761,94704.3,94.7043,24024759895,413.4912,473.4336,0.4038,0.61645,94.52357,0.18073,210,1,0.59295,0.5274,1,0.56348,0.52865,0,,0.17466,0.82181,20.10593,0.95133,1,0.50415,0.78554,19.96517,0.95451,1,0,0,15
s32,5.bmp,8,5762,94719.99,94.71999,24024799627,424.35584,467.01312,0.41441,0.60809,94.52357,0.19641,210,1,0.54172,0.50783,1,0.59863,0.50781,0,,0.17523,0.8216,19.94438,0.95133,1,0.50495,0.78567,19.86246,0.95451,1,0,0,15
s32,5.bmp,8,5763,94736.13,94.73613,24024840485,433.664,461.51424,0.4235,0.60093,94.52357,0.21255,210,1,0.54172,0.50783,1,0.59863,0.50781,0,,0.17523,0.82155,19.97596,0.95133,1,0.5049,0.78584,20.04229,0.95451,1,0,0,15
s32,5.bmp,8,5764,94752.88,94.75288,24024882905,441.2416,459.36384,0.4309,0.59813,94.52357,0.22931,210,1,0.5345,0.55901,1,0.63477,0.48177,0,,0.17619,0.82125,19.73102,0.95133,1,0.50619,0.78616,19.43954,0.95451,1,0,0,15
s32,5.bmp,8,5771,94867.9,94.8679,24025174060,603.83232,407.56224,0.58968,0.53068,94.8187,0.04921,211,1,0.64141,0.49558,1,0.64063,0.47005,0,,0.18176,0.81919,19.94423,0.95133,1,0.51213,0.78644,19.22216,0.95451,1,0,0,15
s32,5.bmp,8,5772,94884.14,94.88414,24025215151,614.43072,402.17088,0.60003,0.52366,94.8187,0.06544,211,1,0.64141,0.49558,1,0.64063,0.47005,0,,0.18198,0.81928,19.97988,0.95133,1,0.51232,0.78611,19.09143,0.95451,1,0,0,15
s32,5.bmp,8,5773,94900.85,94.90085,24025257441,618.62912,400.10496,0.60413,0.52097,94.8187,0.08215,211,1,0.62464,0.50749,1,0.64063,0.47005,1,,0.18306,0.81956,19.82808,0.95133,1,0.5136,0.78715,19.16541,0.95451,1,0,0,15
s32,5.bmp,8,5774,94916.75,94.91675,24025297714,621.11744,398.6688,0.60656,0.5191,94.8187,0.09805,211,1,0.62113,0.50788,1,0.64063,0.47005,0,,0.18319,0.81973,20.05702,0.95133,1,0.51375,0.78736,19.12489,0.95451,1,0,0,15
s32,5.bmp,8,5775,94933.4,94.9334,24025339833,622.98112,397.5936,0.60838,0.5177,94.8187,0.1147,211,1,0.62113,0.50788,1,0.64063,0.47005,0,,0.18319,0.81995,20.23324,0.95133,1,0.51396,0.78734,19.28554,0.95451,1,0,0,15
s32,5.bmp,8,5776,94958.3,94.9583,24025402878,623.19616,396.58752,0.60859,0.51639,94.8187,0.1396,211,1,0.61025,0.50598,1,0.64063,0.47005,0,,0.18401,0.81901,19.99953,0.95133,1,0.51473,0.78673,18.91227,0.95451,1,0,0,15
s32,5.bmp,8,5777,94967.22,94.96722,24025425501,626.95424,398.98368,0.61226,0.51951,94.8187,0.14853,211,1,0.64526,0.54755,1,0.64063,0.47005,0,,0.18446,0.81862,19.97206,0.95133,1,0.51507,0.78639,18.96689,0.95451,1,0,0,15
s32,6.bmp,9,5778,94982.59,94.98259,24025464362,630.02624,400.94208,0.61526,0.52206,94.8187,0.16389,211,1,0.64526,0.54755,1,0.64063,0.47005,3,,0.18449,0.81858,19.95943,0.95133,1,0.51512,0.78635,19.19059,0.95451,1,0,0,15
s32,6.bmp,9,5779,95000.21,95.00021,24025508987,630.9376,401.71008,0.61615,0.52306,94.8187,0.18152,211,1,0.626,0.5341,1,0.64063,0.47005,0,,0.1855,0.81829,20.20053,0.95133,1,0.51619,0.78619,19.18421,0.95451,1,0,0,15
