Subject_ID,Slide_Image,,CNT,Time,TIME(2016/06/23 14:23:23.325),TIMETICK(f=2531445),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
p15,7.bmp,10,16773,275655.61,275.65561,15788244106,650.9056,378.15552,0.63565,0.49239,275.40488,0.25073,565,1,0.60607,0.49799,1,0.53125,0.79948,0,,0.30463,0.45878,17.36313,1.01046,1,0.63515,0.52034,18.64018,1.00989,1,0,0,44
p15,7.bmp,10,16774,275667.72,275.66772,15788274724,649.30816,378.624,0.63409,0.493,275.40488,0.26285,565,1,0.60916,0.50287,1,0.53125,0.79948,0,,0.30271,0.45618,17.86256,1.00566,1,0.63392,0.51903,18.46546,1.00509,1,0,0,44
p15,7.bmp,10,16775,275685.7,275.6857,15788320274,647.8848,379.13856,0.6327,0.49367,275.40488,0.28082,565,1,0.60906,0.50502,1,0.53125,0.79948,0,,0.30266,0.45793,17.19284,1.00086,1,0.63325,0.51737,19.21247,1.00029,1,0,0,44
p15,7.bmp,10,16776,275700.5,275.7005,15788357746,648.42752,378.40128,0.63323,0.49271,275.40488,0.29562,565,1,0.64271,0.47547,1,0.53125,0.79948,0,,0.3005,0.45758,16.88414,0.99606,1,0.6316,0.51608,18.64037,0.99549,1,0,0,44
p15,7.bmp,10,16780,275767.12,275.76712,15788526353,599.33696,415.15008,0.58529,0.54056,275.71686,0.05026,566,1,0.62728,0.55829,1,0.51172,0.80469,0,,0.29682,0.45728,18.22717,0.97652,1,0.62835,0.51505,18.45286,0.98588,1,0,0,44
p15,7.bmp,10,16781,275782.44,275.78244,15788565176,608.01024,417.26208,0.59376,0.54331,275.71686,0.06558,566,1,0.62766,0.55431,1,0.51172,0.80469,0,,0.29605,0.45852,16.07438,0.98645,1,0.6282,0.51455,17.95548,0.99581,1,0,0,44
p15,7.bmp,10,16782,275798.68,275.79868,15788606228,623.06304,415.01184,0.60846,0.54038,275.71686,0.08182,566,1,0.68195,0.52572,1,0.49805,0.80599,0,,0.29357,0.4584,16.09517,0.99638,1,0.62572,0.51373,18.58023,1.00574,1,0,0,44
p15,7.bmp,10,16783,275815.98,275.81598,15788650024,626.2272,405.80352,0.61155,0.52839,275.71686,0.09912,566,1,0.63004,0.45645,1,0.49805,0.80599,0,,0.29253,0.4593,16.25447,1.00631,1,0.62455,0.51417,18.35038,1.01567,1,0,0,44
p15,7.bmp,10,16784,275831.67,275.83167,15788689777,628.61312,398.65344,0.61388,0.51908,275.71686,0.11481,566,1,0.63025,0.45394,1,0.49805,0.80599,0,,0.29145,0.46086,15.35807,1.01144,1,0.6238,0.51463,17.30944,1.0208,1,0,0,44
p15,7.bmp,10,16785,275848.02,275.84802,15788731185,606.74048,406.84032,0.59252,0.52974,275.71686,0.13116,566,1,0.42165,0.61504,1,0.49805,0.80599,0,,0.28842,0.46351,16.8829,1.01657,1,0.62018,0.51622,19.09773,1.02593,1,0,0,44
p15,7.bmp,10,16786,275865.33,275.86533,15788774987,601.35424,413.43744,0.58726,0.53833,275.71686,0.14847,566,1,0.53989,0.61561,1,0.49707,0.80599,0,,0.28778,0.46364,16.74064,1.01657,1,0.61985,0.5161,18.86184,1.02593,1,0,0,44
p15,7.bmp,10,16787,275881.26,275.88126,15788815258,596.9408,418.83648,0.58295,0.54536,275.71686,0.1644,566,1,0.53989,0.61561,1,0.49707,0.80599,0,,0.28746,0.46479,16.93915,1.01657,1,0.61909,0.51613,18.80289,1.02593,1,0,0,44
p15,7.bmp,10,16788,275897.4,275.8974,15788856133,623.75936,425.59488,0.60914,0.55416,275.71686,0.18054,566,1,0.89716,0.65105,1,0.49707,0.80469,0,,0.28578,0.46503,17.02637,1.01657,1,0.61783,0.51551,19.07493,1.02113,1,0,0,44
p15,7.bmp,10,16789,275913.94,275.91394,15788897998,614.44096,431.44704,0.60004,0.56178,275.71686,0.19708,566,1,0.49079,0.65322,1,0.49707,0.80469,0,,0.28534,0.46539,17.07808,1.01177,1,0.61755,0.51592,19.29016,1.01633,1,0,0,44
p15,7.bmp,10,16790,275930.24,275.93024,15788939252,606.44352,436.5696,0.59223,0.56845,275.71686,0.21338,566,1,0.49077,0.65504,1,0.49902,0.80208,0,,0.28497,0.46632,17.13824,1.00696,1,0.61718,0.51639,18.6404,1.01152,1,0,0,44
p15,7.bmp,10,16791,275946.47,275.94647,15788980385,603.46368,439.13472,0.58932,0.57179,275.71686,0.22961,566,1,0.54855,0.61857,1,0.50098,0.80078,0,,0.28439,0.46788,16.96906,1.00216,1,0.61684,0.51692,19.0544,1.01152,1,0,0,44
p15,7.bmp,10,16792,275962.95,275.96295,15789022135,600.10496,440.77824,0.58604,0.57393,275.71686,0.24609,566,1,0.5369,0.60601,1,0.50098,0.80078,0,,0.28444,0.46826,17.47544,1.00216,1,0.61681,0.5171,19.03439,1.01152,1,0,0,44
p15,7.bmp,10,16793,275980.41,275.98041,15789066291,597.13536,442.15296,0.58314,0.57572,275.71686,0.26355,566,1,0.53665,0.60436,1,0.50098,0.80078,0,,0.28422,0.46913,17.06547,1.00696,1,0.61674,0.51725,19.05758,1.01633,1,0,0,44
p15,7.bmp,10,16794,275996.22,275.99622,15789106301,596.25472,441.87648,0.58228,0.57536,275.71686,0.27936,566,1,0.56765,0.56926,1,0.50195,0.80078,0,,0.28407,0.46718,18.99228,1.01177,1,0.6165,0.51646,18.96336,1.02113,1,0,0,44
p15,7.bmp,10,16798,276062.93,276.06293,15789275178,527.0528,458.84928,0.5147,0.59746,276.01291,0.05002,567,1,0.48895,0.5973,1,0.50293,0.80078,0,,0.28363,0.46676,16.93983,1.01657,1,0.61593,0.51307,19.07391,1.02593,1,0,0,44
p15,7.bmp,10,16799,276079.77,276.07977,15789317798,521.68704,458.56512,0.50946,0.59709,276.01291,0.06686,567,1,0.48848,0.59564,1,0.50391,0.80078,0,,0.28398,0.46408,19.37995,1.02137,1,0.61618,0.51201,19.77976,1.03073,1,0,0,44
p15,7.bmp,10,16800,276094.76,276.09476,15789355768,519.44448,457.0368,0.50727,0.5951,276.01291,0.08185,567,1,0.49631,0.58513,1,0.50391,0.80078,0,,0.28409,0.46393,19.37789,1.02617,1,0.61605,0.51168,19.59261,1.03073,1,0,0,44
p15,7.bmp,10,16801,276125.24,276.12524,15789432944,501.95456,456.78336,0.49019,0.59477,276.01291,0.11234,567,1,0.38776,0.59276,1,0.50391,0.80078,0,,0.28362,0.46521,17.56278,1.02617,1,0.61581,0.51113,19.26414,1.03073,1,0,0,44
p15,7.bmp,10,16802,276128.78,276.12878,15789441924,488.96,456.75264,0.4775,0.59473,276.01291,0.11588,567,1,0.38867,0.59445,1,0.50391,0.80078,0,,0.28354,0.46506,17.51266,1.02137,1,0.61567,0.5105,19.77667,1.02593,1,0,0,44
p15,7.bmp,10,16803,276144.07,276.14407,15789480605,490.22976,457.4592,0.47874,0.59565,276.01291,0.13116,567,1,0.48866,0.60301,1,0.50391,0.80078,0,,0.28223,0.4651,17.79893,1.01657,1,0.61476,0.51006,19.94766,1.02593,1,0,0,44
p15,7.bmp,10,16804,276160.68,276.16068,15789522643,491.78624,461.15328,0.48026,0.60046,276.01291,0.14777,567,1,0.4939,0.64374,1,0.50391,0.80078,0,,0.28189,0.46536,17.89618,1.01657,1,0.61421,0.50982,19.86428,1.02593,1,0,0,44
p15,7.bmp,10,16805,276176.79,276.17679,15789563403,493.02528,464.13312,0.48147,0.60434,276.01291,0.16388,567,1,0.49355,0.64313,1,0.50391,0.80078,0,,0.28128,0.4643,19.20138,1.02137,1,0.61381,0.51011,19.6282,1.0256,1,0,0,44
p15,7.bmp,10,16806,276193.57,276.19357,15789605926,471.61344,445.68576,0.46056,0.58032,276.01291,0.18066,567,1,0.23063,0.3161,1,0.50391,0.80078,0,,0.27786,0.46279,14.6838,1.02105,1,0.61151,0.50577,17.69185,1.02048,1,0,0,44
p15,7.bmp,10,16807,276209.96,276.20996,15789647396,453.0176,429.09696,0.4424,0.55872,276.01291,0.19705,567,1,0.22445,0.29957,1,0.50391,0.80078,0,,0.27634,0.45995,10.65032,1.01592,1,0.60872,0.50027,14.35691,1.01535,1,0,0,44
p15,7.bmp,10,16808,276226.87,276.22687,15789690191,437.31968,415.23456,0.42707,0.54067,276.01291,0.21396,567,1,0.22781,0.30603,1,0.50391,0.80078,0,,0.27581,0.45182,18.48821,1.00599,1,0.60758,0.49804,17.06791,1.00542,1,0,0,43
p15,7.bmp,10,16815,276340.7,276.3407,15789978380,396.68736,157.50144,0.38739,0.20508,276.29181,0.04889,568,1,0.40497,0.17602,1,0.50391,0.80078,0,,0.25701,0.44981,18.57032,0.981,1,0.59069,0.48334,19.53213,0.99036,1,0,0,43
p15,7.bmp,10,16816,276358.58,276.35858,15790023624,393.00096,161.49504,0.38379,0.21028,276.29181,0.06677,568,1,0.3694,0.23108,1,0.50391,0.80078,0,,0.25528,0.45047,16.58932,0.99093,1,0.58898,0.48217,18.98901,1.00029,1,0,0,43
p15,7.bmp,10,16817,276373.72,276.37372,15790061946,390.42048,163.9296,0.38127,0.21345,276.29181,0.08191,568,1,0.3687,0.22933,1,0.50391,0.80078,0,,0.25461,0.44768,18.58964,0.99606,1,0.58822,0.48052,20.23612,1.00029,1,0,0,43
p15,7.bmp,10,16818,276390.5,276.3905,15790104456,395.4176,163.33056,0.38615,0.21267,276.29181,0.09869,568,1,0.41538,0.20794,1,0.50391,0.80078,0,,0.2524,0.44873,18.15356,0.99606,1,0.58628,0.48014,20.053,1.00029,1,0,0,43
p15,7.bmp,10,16819,276407.32,276.40732,15790147007,397.3632,161.92512,0.38805,0.21084,276.29181,0.11551,568,1,0.40135,0.19805,1,0.50391,0.80078,0,,0.25181,0.45007,18.0876,0.99606,1,0.58575,0.48034,20.34571,1.00029,1,0,0,43
p15,7.bmp,10,16820,276422.91,276.42291,15790186476,398.77632,160.51968,0.38943,0.20901,276.29181,0.1311,568,1,0.40051,0.1944,1,0.50391,0.80078,0,,0.25128,0.45105,17.50848,1.00086,1,0.58532,0.48058,19.95862,1.00509,1,0,0,43
p15,7.bmp,10,16821,276439.79,276.43979,15790229215,395.19232,158.26176,0.38593,0.20607,276.29181,0.14798,568,1,0.35439,0.17958,1,0.50391,0.80078,0,,0.24971,0.45142,17.64338,1.00566,1,0.58397,0.4803,20.02364,1.00509,1,0,0,43
p15,7.bmp,10,16822,276456.12,276.45612,15790270537,397.9264,156.25728,0.3886,0.20346,276.29181,0.16431,568,1,0.41529,0.17739,1,0.50391,0.80078,0,,0.24834,0.45095,17.01661,1.00053,1,0.58209,0.47863,19.52398,0.99996,1,0,0,43
p15,7.bmp,10,16823,276472.32,276.47232,15790311539,400.31232,154.95168,0.39093,0.20176,276.29181,0.18051,568,1,0.41663,0.18302,1,0.50391,0.80078,0,,0.24761,0.44996,17.98016,0.9906,1,0.58128,0.47725,20.25681,0.99516,1,0,0,43
p15,7.bmp,10,16824,276488.62,276.48862,15790352802,402.8416,152.16384,0.3934,0.19813,276.29181,0.19681,568,1,0.42303,0.15455,1,0.50391,0.80078,0,,0.24362,0.44808,16.27981,0.9858,1,0.57753,0.47316,20.07447,0.99516,1,0,0,43
p15,7.bmp,10,16825,276505.49,276.50549,15790395502,404.35712,150.00576,0.39488,0.19532,276.29181,0.21368,568,1,0.41412,0.15883,1,0.50391,0.80078,0,,0.24243,0.44849,16.66668,0.99093,1,0.57635,0.47293,20.38968,1.00029,1,0,0,43
p15,7.bmp,10,16826,276521.94,276.52194,15790437167,405.61664,147.93216,0.39611,0.19262,276.29181,0.23013,568,1,0.41327,0.15473,1,0.50391,0.80078,0,,0.24184,0.44836,16.15679,0.99606,1,0.57606,0.47275,19.09613,1.00542,1,0,0,43
p15,7.bmp,10,16827,276538.48,276.53848,15790479054,411.07456,145.25952,0.40144,0.18914,276.29181,0.24667,568,1,0.48141,0.13707,1,0.50391,0.80078,0,,0.24045,0.45063,17.37421,1.00118,1,0.57441,0.47427,20.43122,1.00574,1,0,0,43
p15,7.bmp,10,16828,276556.52,276.55652,15790524699,414.04416,142.60224,0.40434,0.18568,276.29181,0.26471,568,1,0.45076,0.13029,1,0.50391,0.80078,0,,0.23965,0.4503,17.85455,1.00151,1,0.57367,0.47387,20.48386,1.00607,1,0,0,43
p15,7.bmp,10,16829,276570.83,276.57083,15790560939,416.64512,140.06016,0.40688,0.18237,276.29181,0.27902,568,1,0.45012,0.12606,1,0.50391,0.80078,0,,0.23891,0.45126,17.08306,1.00664,1,0.57332,0.47419,19.79838,1.0112,1,0,0,43
p15,7.bmp,10,16833,276636.9,276.6369,15790728160,471.62368,102.28992,0.46057,0.13319,276.5874,0.0495,569,1,0.5023,0.07875,1,0.50391,0.80078,0,,0.23673,0.44924,18.25311,1.02617,1,0.5711,0.47109,19.03242,1.03554,1,0,0,43
p15,7.bmp,10,16834,276654.69,276.65469,15790773212,476.50816,89.8176,0.46534,0.11695,276.5874,0.06729,569,1,0.48446,0.05195,1,0.50391,0.80078,0,,0.23752,0.45082,18.65504,1.03098,1,0.57214,0.47325,18.81856,1.04034,1,0,0,43
p15,7.bmp,10,16835,276673,276.673,15790819536,479.70304,80.95488,0.46846,0.10541,276.5874,0.0856,569,1,0.48403,0.04775,1,0.50391,0.80078,0,,0.23813,0.45139,16.50087,1.03578,1,0.57252,0.47431,18.90548,1.04514,1,0,0,43
p15,7.bmp,10,16836,276690.83,276.69083,15790864695,486.74816,75.50208,0.47534,0.09831,276.5874,0.10342,569,1,0.51661,0.05567,1,0.50391,0.80078,0,,0.23821,0.45115,16.37399,1.04058,1,0.57268,0.47368,18.69468,1.04514,1,0,0,43
p15,7.bmp,10,16837,276702.3,276.7023,15790893715,486.88128,72.29184,0.47547,0.09413,276.5874,0.1149,569,1,0.47643,0.06491,1,0.50391,0.80078,0,,0.23744,0.45059,16.69634,1.04058,1,0.57186,0.47326,18.63665,1.04514,1,0,0,43
p15,7.bmp,10,16838,276719.27,276.71927,15790936692,486.99392,69.80352,0.47558,0.09089,276.5874,0.13187,569,1,0.47643,0.06491,1,0.50391,0.80078,0,,0.23735,0.44883,18.99807,1.04058,1,0.57173,0.47261,18.64953,1.04514,1,0,0,43
p15,7.bmp,10,16839,276735.14,276.73514,15790976808,489.00096,66.47808,0.47754,0.08656,276.5874,0.14774,569,1,0.49519,0.04759,1,0.50391,0.80078,0,,0.23715,0.44719,18.90261,1.04058,1,0.5715,0.47241,18.61629,1.04514,1,0,0,43
p15,7.bmp,10,16840,276751.68,276.75168,15791018739,491.53024,62.80704,0.48001,0.08178,276.5874,0.16428,569,1,0.50473,0.03401,1,0.50391,0.80078,0,,0.2373,0.44907,18.84121,1.04058,1,0.5718,0.47242,18.76807,1.04514,1,0,0,43
p15,7.bmp,10,16841,276768.28,276.76828,15791060710,493.68064,60.18048,0.48211,0.07836,276.5874,0.18088,569,1,0.50522,0.0408,1,0.50391,0.80078,0,,0.23742,0.44918,18.85822,1.03578,1,0.57221,0.47373,18.64271,1.03521,1,0,0,43
p15,7.bmp,10,16842,276784.48,276.78448,15791101792,496.25088,59.88096,0.48462,0.07797,276.5874,0.19708,569,1,0.51464,0.07329,1,0.50391,0.80078,0,,0.23842,0.45212,18.19455,1.02585,1,0.57253,0.47522,18.98286,1.02528,1,0,0,43
p15,7.bmp,10,16843,276801.03,276.80103,15791143612,498.25792,60.7104,0.48658,0.07905,276.5874,0.21362,569,1,0.51207,0.09302,1,0.50391,0.80078,0,,0.23774,0.45094,17.72422,1.01592,1,0.57222,0.47454,18.62812,1.01535,1,0,0,43
p15,7.bmp,10,16844,276817.57,276.81757,15791185523,500.02944,61.95456,0.48831,0.08067,276.5874,0.23016,569,1,0.51263,0.10342,1,0.50391,0.80078,0,,0.23731,0.45094,18.36413,1.00599,1,0.57205,0.47465,18.75566,1.00097,1,0,0,43
p15,7.bmp,10,16845,276834.11,276.83411,15791227348,503.4496,63.54432,0.49165,0.08274,276.5874,0.2467,569,1,0.54164,0.11371,1,0.50391,0.80078,0,,0.23567,0.44967,16.7998,0.99161,1,0.57025,0.47289,17.2813,0.9866,1,0,0,43
p15,7.bmp,10,16846,276850.1,276.8501,15791267888,505.43616,63.85152,0.49359,0.08314,276.5874,0.2627,569,1,0.52466,0.08952,1,0.50391,0.80078,0,,0.23543,0.44953,17.03118,0.97724,1,0.57021,0.47188,18.5738,0.97222,1,0,0,43
p15,7.bmp,10,16847,276867.55,276.86755,15791312039,507.24864,64.58112,0.49536,0.08409,276.5874,0.28015,569,1,0.52546,0.10025,1,0.50391,0.80078,0,,0.23548,0.44938,16.69823,0.96286,1,0.57006,0.47168,18.79414,0.96229,1,0,0,43
p15,7.bmp,10,16848,276883.27,276.88327,15791351858,505.55904,66.02496,0.49371,0.08597,276.5874,0.29587,569,1,0.46406,0.11982,1,0.50391,0.80078,0,,0.23607,0.44976,17.89657,0.95293,1,0.57084,0.47377,18.66628,0.95716,1,0,0,43
p15,7.bmp,10,16849,276899.57,276.89957,15791393115,506.38848,67.29984,0.49452,0.08763,276.5874,0.31216,569,1,0.50985,0.11919,1,0.50391,0.80078,0,,0.23532,0.45083,17.92429,0.95293,1,0.57086,0.47383,18.43612,0.95716,1,0,0,43
p15,7.bmp,10,16850,276916.47,276.91647,15791435903,507.136,68.52864,0.49525,0.08923,276.5874,0.32907,569,1,0.50993,0.12129,1,0.50391,0.80078,0,,0.23472,0.45263,17.3995,0.95293,1,0.57016,0.47466,18.74847,0.95272,1,0,0,43
p15,7.bmp,10,16851,276932.4,276.9324,15791476218,502.72256,69.41952,0.49094,0.09039,276.5874,0.345,569,1,0.40042,0.1148,1,0.50391,0.80078,0,,0.23153,0.45203,17.37365,0.94849,1,0.56601,0.47308,19.87923,0.94827,1,0,0,43
p15,7.bmp,10,16852,276948.82,276.94882,15791517760,497.32608,71.43936,0.48567,0.09302,276.5874,0.36142,569,1,0.36975,0.15087,1,0.50391,0.80078,0,,0.23129,0.4513,17.52499,0.94849,1,0.56589,0.47273,19.15494,0.94827,1,0,0,43
p15,7.bmp,10,16853,276966.31,276.96631,15791562062,492.36992,73.2288,0.48083,0.09535,276.5874,0.37891,569,1,0.3694,0.14885,1,0.50391,0.80078,0,,0.23127,0.44998,18.10759,0.94849,1,0.56596,0.4727,19.83628,0.95272,1,0,0,43
p15,7.bmp,10,16854,276981.63,276.98163,15791600787,487.12704,74.43456,0.47571,0.09692,276.5874,0.39423,569,1,0.35295,0.13456,1,0.50391,0.80078,0,,0.23185,0.44951,18.11912,0.95293,1,0.56658,0.47296,19.63632,0.95716,1,0,0,43
p15,7.bmp,10,16885,277491.33,277.49133,15792891077,335.64672,141.30432,0.32778,0.18399,277.44156,0.04977,570,1,0.32199,0.14002,1,0.50391,0.80078,0,,0.2309,0.4568,16.97144,0.96626,1,0.56518,0.48147,19.69695,0.9705,1,0,0,44
p15,7.bmp,10,16886,277507.42,277.50742,15792931846,334.21312,133.93152,0.32638,0.17439,277.44156,0.06586,570,1,0.32076,0.13596,1,0.50391,0.80078,0,,0.23088,0.45676,16.89147,0.97107,1,0.56511,0.48101,20.15478,0.9753,1,0,0,44
p15,7.bmp,10,16887,277523.99,277.52399,15792973783,333.02528,135.52896,0.32522,0.17647,277.44156,0.08243,570,1,0.31945,0.18687,1,0.50391,0.80078,0,,0.23123,0.45719,18.06299,0.97587,1,0.56571,0.48178,20.04938,0.9801,1,0,0,44
p15,7.bmp,10,16888,277540.13,277.54013,15793014651,335.96416,132.34176,0.32809,0.17232,277.44156,0.09857,570,1,0.34529,0.14745,1,0.50391,0.80078,0,,0.23148,0.45776,17.66563,0.98067,1,0.56578,0.48207,20.03716,0.9849,1,0,0,44
p15,7.bmp,10,16889,277556.46,277.55646,15793055991,337.95072,129.36192,0.33003,0.16844,277.44156,0.1149,570,1,0.34363,0.14126,1,0.50391,0.80078,0,,0.23166,0.45862,17.23287,0.98547,1,0.56599,0.48247,19.95103,0.99484,1,0,0,44
p15,7.bmp,10,16890,277573.27,277.57327,15793098545,336.97792,125.89824,0.32908,0.16393,277.44156,0.13171,570,1,0.32141,0.12788,1,0.50391,0.80078,0,,0.23116,0.45787,17.95422,0.99541,1,0.56569,0.48199,20.04648,1.00477,1,0,0,44
p15,7.bmp,10,16891,277589.54,277.58954,15793139680,333.83424,122.58048,0.32601,0.15961,277.44156,0.14798,570,1,0.29845,0.12069,1,0.50391,0.80078,0,,0.23075,0.45827,18.25906,1.00534,1,0.56523,0.48188,20.49556,1.0147,1,0,0,44
p15,7.bmp,10,16892,277606.14,277.60614,15793181732,331.19232,119.71584,0.32343,0.15588,277.44156,0.16458,570,1,0.29764,0.11863,1,0.50391,0.80078,0,,0.23082,0.45906,18.01782,1.01046,1,0.56517,0.48214,20.40133,1.0147,1,0,0,44
p15,7.bmp,10,16893,277622.53,277.62253,15793223232,333.80352,124.1472,0.32598,0.16165,277.44156,0.18097,570,1,0.35394,0.22508,1,0.50391,0.80078,0,,0.23255,0.46198,19.55531,1.01046,1,0.56646,0.48506,21.31149,1.00989,1,0,0,44
p15,7.bmp,10,16894,277639.53,277.63953,15793266288,338.50368,129.19296,0.33057,0.16822,277.44156,0.19797,570,1,0.38565,0.24706,1,0.50391,0.80078,0,,0.23309,0.46187,19.27353,1.00566,1,0.56697,0.48494,21.19584,1.00509,1,0,0,44
p15,7.bmp,10,16895,277660.28,277.66028,15793318775,342.528,133.5168,0.3345,0.17385,277.44156,0.21872,570,1,0.38565,0.24706,1,0.50391,0.80078,0,,0.23291,0.46188,18.79693,1.00566,1,0.56712,0.48506,21.37589,1.00509,1,0,0,44
p15,7.bmp,10,16896,277671.54,277.67154,15793347283,345.05728,135.96672,0.33697,0.17704,277.44156,0.22998,570,1,0.37149,0.22165,1,0.50391,0.80078,0,,0.23276,0.46087,18.82507,1.00566,1,0.567,0.48423,21.31678,1.00509,1,0,0,44
p15,7.bmp,10,16897,277687.87,277.68787,15793388617,350.1056,140.68224,0.3419,0.18318,277.44156,0.24631,570,1,0.41588,0.27539,1,0.50391,0.80078,0,,0.2322,0.46063,18.505,1.00053,1,0.5663,0.48378,21.59589,0.99996,1,0,0,44
p15,7.bmp,10,16898,277704.93,277.70493,15793431803,354.6112,145.00608,0.3463,0.18881,277.44156,0.26337,570,1,0.41672,0.27887,1,0.50391,0.80078,0,,0.23203,0.46003,19.10119,0.99541,1,0.56616,0.48397,21.16127,0.99484,1,0,0,44
p15,7.bmp,10,16899,277721.16,277.72116,15793472916,355.81952,147.072,0.34748,0.1915,277.44156,0.2796,570,1,0.36753,0.23727,1,0.50391,0.80078,0,,0.23211,0.46161,19.16317,0.99028,1,0.56627,0.48496,21.34627,0.99451,1,0,0,44
p15,7.bmp,10,16900,277737.85,277.73785,15793515199,357.33504,148.46976,0.34896,0.19332,277.44156,0.2963,570,1,0.37565,0.22592,1,0.50391,0.80078,0,,0.23308,0.46257,19.74496,0.99508,1,0.56709,0.48586,21.23033,0.99931,1,0,0,44
p15,7.bmp,10,16901,277768.52,277.76852,15793592821,358.7072,149.7216,0.3503,0.19495,277.44156,0.32697,570,1,0.37565,0.22592,1,0.50391,0.80078,0,,0.23292,0.46315,18.38865,0.99508,1,0.56718,0.48662,21.43886,0.99931,1,0,0,44
p15,7.bmp,10,16908,277868.56,277.86856,15793846046,538.01984,216.3072,0.52541,0.28165,277.8194,0.04916,571,1,0.51634,0.27379,1,0.50391,0.80078,0,,0.23686,0.46488,19.76961,0.99028,1,0.57079,0.48952,21.05574,0.99451,1,0,0,44
p15,7.bmp,10,16909,277885.35,277.88535,15793888551,541.4912,218.6112,0.5288,0.28465,277.8194,0.06595,571,1,0.54237,0.29667,1,0.50391,0.80078,0,,0.23635,0.46459,19.63585,0.99508,1,0.57023,0.48897,20.60549,0.99931,1,0,0,44
p15,7.bmp,10,16910,277901.79,277.90179,15793930206,543.77472,219.74784,0.53103,0.28613,277.8194,0.0824,571,1,0.54216,0.29351,1,0.50391,0.80078,0,,0.23619,0.46429,19.85265,0.99988,1,0.57028,0.48813,21.48728,1.00411,1,0,0,44
p15,7.bmp,10,16911,277918.3,277.9183,15793971983,543.5392,216.66816,0.5308,0.28212,277.8194,0.09891,571,1,0.52942,0.25804,1,0.50391,0.80078,0,,0.23395,0.46157,18.94998,1.00468,1,0.5682,0.48684,20.15624,1.00411,1,0,0,44
p15,7.bmp,10,16912,277934.69,277.93469,15794013425,546.10944,212.37504,0.53331,0.27653,277.8194,0.1153,571,1,0.55093,0.23745,1,0.50391,0.80078,0,,0.23375,0.46181,18.92511,1.00468,1,0.56785,0.48639,20.38205,1.00411,1,0,0,44
p15,7.bmp,10,16913,277951.54,277.95154,15794056059,548.10624,208.87296,0.53526,0.27197,277.8194,0.13214,571,1,0.55086,0.23544,1,0.50391,0.80078,0,,0.23402,0.46278,18.93312,1.00468,1,0.56779,0.48649,20.68924,1.00924,1,0,0,44
p15,7.bmp,10,16914,277967.35,277.96735,15794096142,550.08256,209.87904,0.53719,0.27328,277.8194,0.14795,571,1,0.55457,0.28506,1,0.50391,0.80078,0,,0.23508,0.46467,20.05546,1.00981,1,0.56894,0.48856,21.0779,1.01437,1,0,0,44
p15,7.bmp,10,16915,277984.89,277.98489,15794140516,551.97696,207.9744,0.53904,0.2708,277.8194,0.1655,571,1,0.55748,0.24601,1,0.50391,0.80078,0,,0.23537,0.46533,19.89485,1.01494,1,0.56931,0.4895,21.0997,1.0195,1,0,0,44
p15,7.bmp,10,16916,278000.18,278.00018,15794179216,553.54368,206.49216,0.54057,0.26887,277.8194,0.18079,571,1,0.55742,0.24765,1,0.50391,0.80078,0,,0.23542,0.4657,19.97034,1.01527,1,0.56927,0.48963,21.12266,1.0147,1,0,0,44
p15,7.bmp,10,16917,278016.63,278.01663,15794220903,554.14784,203.99616,0.54116,0.26562,277.8194,0.19724,571,1,0.54828,0.22658,1,0.50391,0.80078,0,,0.23363,0.46527,18.78587,1.01046,1,0.56783,0.48843,20.53545,1.00989,1,0,0,44
p15,7.bmp,10,16918,278034.24,278.03424,15794265442,549.60128,205.3632,0.53672,0.2674,277.8194,0.21484,571,1,0.47892,0.29062,1,0.50391,0.80078,0,,0.23313,0.46401,18.15373,1.00566,1,0.56742,0.48733,20.74539,1.00509,1,0,0,44
p15,7.bmp,10,16919,278049.29,278.04929,15794303543,545.64864,206.5536,0.53286,0.26895,277.8194,0.22989,571,1,0.47892,0.29062,1,0.50391,0.80078,0,,0.23325,0.46355,18.94905,1.00566,1,0.56722,0.48697,20.40839,1.00509,1,0,0,44
p15,7.bmp,10,16920,278065.89,278.06589,15794345543,545.11616,206.11584,0.53234,0.26838,277.8194,0.24649,571,1,0.52442,0.2599,1,0.50391,0.80078,0,,0.23447,0.464,19.58139,1.00566,1,0.56833,0.48734,21.24389,1.00509,1,0,0,44
p15,7.bmp,10,16921,278083.13,278.08313,15794389195,542.21824,206.39232,0.52951,0.26874,277.8194,0.26373,571,1,0.48428,0.27445,1,0.50391,0.80078,0,,0.23529,0.46454,19.40837,1.00053,1,0.56919,0.48827,20.88068,0.99996,1,0,0,44
p15,7.bmp,10,16922,278098.63,278.09863,15794428486,539.6992,206.92224,0.52705,0.26943,277.8194,0.27924,571,1,0.48525,0.2812,1,0.50391,0.80078,0,,0.23549,0.46668,17.45561,0.9906,1,0.56946,0.48962,20.23367,0.99003,1,0,0,44
p15,7.bmp,10,16944,278466.89,278.46689,15795360683,561.54112,228.53376,0.54838,0.29757,278.41064,0.05624,572,1,0.53586,0.29933,1,0.50391,0.80078,0,,0.23557,0.46363,16.28153,0.981,1,0.57068,0.4888,16.94132,0.99036,1,0,0,45
