Subject_ID,Slide_Image,Event,CNT,Time,Time,TIME(2016/06/16 11:19:15.470),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s14,3.bmp,6,5243,86157.1,86157.1,86.1571,20250618096,539.904,315.61728,0.52725,0.41096,85.93288,0.22423,248,1,0.66416,0.53163,1,0.80371,0.5638,0,,0.18827,0.31924,16.91858,0.90681,1,0.55741,0.32421,15.91186,0.90434,1,0,0,17
s14,3.bmp,6,5244,86162.93,86162.93,86.16293,20250632847,549.2224,321.89184,0.53635,0.41913,85.93288,0.23006,248,1,0.6637,0.53358,1,0.80371,0.5638,0,,0.18883,0.31847,16.93652,0.90666,1,0.55795,0.32338,16.83882,0.90036,1,0,0,17
s14,3.bmp,6,5251,86278.46,86278.46,86.27846,20250925292,684.76928,426.7776,0.66872,0.5557,86.22882,0.04964,249,1,0.66018,0.55043,1,0.80371,0.5638,0,,0.18705,0.3074,17.50891,0.91493,1,0.55575,0.31245,16.13231,0.91644,1,0,0,17
s14,3.bmp,6,5252,86294.31,86294.31,86.29431,20250965426,686.5408,427.0848,0.67045,0.5561,86.22882,0.06549,249,1,0.67736,0.55772,1,0.80371,0.5638,0,,0.18657,0.30489,17.29143,0.92274,1,0.5555,0.31085,16.06997,0.92425,1,0,0,17
s14,3.bmp,6,5253,86311.19,86311.19,86.31119,20251008148,687.85152,426.61632,0.67173,0.55549,86.22882,0.08237,249,1,0.67816,0.55245,1,0.80371,0.5638,0,,0.18712,0.30406,17.7503,0.93055,1,0.55569,0.30987,16.59719,0.92823,1,0,0,17
s14,3.bmp,6,5254,86327.59,86327.59,86.32759,20251049666,687.50336,425.17248,0.67139,0.55361,86.22882,0.09877,249,1,0.6693,0.54231,1,0.80371,0.5638,0,,0.1862,0.29936,17.32233,0.93453,1,0.55461,0.30475,15.72672,0.92823,1,0,0,17
s14,3.bmp,6,5255,86349,86349,86.349,20251103846,687.4112,423.1296,0.6713,0.55095,86.22882,0.12018,249,1,0.67069,0.53237,1,0.80371,0.5638,0,,0.18556,0.29703,17.04319,0.9307,1,0.55383,0.30386,16.14105,0.9244,1,0,0,17
s14,3.bmp,6,5256,86363.13,86363.13,86.36313,20251139630,687.40096,421.34016,0.67129,0.54862,86.22882,0.13431,249,1,0.67119,0.52992,1,0.80371,0.5638,0,,0.18575,0.29608,17.42211,0.93142,1,0.55388,0.3024,16.64269,0.92895,1,0,0,17
s14,3.bmp,6,5257,86376.86,86376.86,86.37686,20251174372,665.8048,427.88352,0.6502,0.55714,86.22882,0.14804,249,1,0.46042,0.63383,1,0.80371,0.5638,0,,0.18012,0.29209,17.86639,0.93597,1,0.54793,0.29733,16.12549,0.9335,1,0,0,17
s14,3.bmp,6,5258,86393.1,86393.1,86.3931,20251215498,645.41696,432.33024,0.63029,0.56293,86.22882,0.16428,249,1,0.43119,0.62089,1,0.80371,0.5638,0,,0.17761,0.28973,16.70371,0.94052,1,0.54598,0.29526,15.91637,0.93805,1,0,0,17
s14,3.bmp,6,5259,86409.41,86409.41,86.40941,20251256751,628.45952,436.12416,0.61373,0.56787,86.22882,0.18059,249,1,0.43152,0.62218,1,0.80371,0.5638,0,,0.17716,0.28973,18.12656,0.93654,1,0.54512,0.29479,17.97222,0.93845,1,0,0,17
s14,3.bmp,6,5260,86425.84,86425.84,86.42584,20251298354,613.16096,439.68768,0.59879,0.57251,86.22882,0.19702,249,1,0.41954,0.62816,1,0.80371,0.5638,0,,0.17637,0.28528,17.37259,0.93693,1,0.54442,0.29049,16.71539,0.93884,1,0,0,17
s14,3.bmp,6,5261,86442.58,86442.58,86.44258,20251340762,601.2928,442.60608,0.5872,0.57631,86.22882,0.21376,249,1,0.43654,0.62567,1,0.80371,0.5638,0,,0.1763,0.28308,16.82467,0.94115,1,0.54409,0.28895,16.37931,0.94306,1,0,0,17
s14,3.bmp,6,5262,86458.79,86458.79,86.45879,20251381764,590.98112,445.12512,0.57713,0.57959,86.22882,0.22997,249,1,0.43618,0.62554,1,0.80371,0.5638,0,,0.17623,0.28333,18.15663,0.94537,1,0.54364,0.28861,17.61646,0.93908,1,0,0,17
s14,3.bmp,6,5284,86820.45,86820.45,86.82045,20252297276,345.52832,390.38976,0.33743,0.50832,86.77074,0.04971,250,1,0.35153,0.37112,1,0.80371,0.5638,0,,0.17266,0.26968,16.78957,0.96897,1,0.53667,0.28347,17.21077,0.97088,1,0,0,18
s14,3.bmp,6,5285,86837.04,86837.04,86.83704,20252339257,348.40576,374.00832,0.34024,0.48699,86.77074,0.0663,250,1,0.35148,0.40168,1,0.80371,0.5638,0,,0.17258,0.2684,16.84196,0.96897,1,0.53687,0.28241,17.10496,0.97088,1,0,0,18
s14,3.bmp,6,5286,86853.12,86853.12,86.85312,20252379970,350.45376,363.59424,0.34224,0.47343,86.77074,0.08238,250,1,0.35223,0.40564,1,0.80371,0.5638,0,,0.17245,0.26853,17.34818,0.96499,1,0.53663,0.28205,16.41691,0.96689,1,0,0,18
s14,3.bmp,6,5287,86869.81,86869.81,86.86981,20252422241,356.1472,351.98976,0.3478,0.45832,86.77074,0.09908,250,1,0.38119,0.36762,1,0.80371,0.5638,0,,0.17251,0.26599,17.03728,0.96101,1,0.53688,0.28072,16.124,0.96291,1,0,0,18
s14,3.bmp,6,5288,86887.82,86887.82,86.88782,20252467807,360.87808,348.53376,0.35242,0.45382,86.77074,0.11708,250,1,0.38478,0.4223,1,0.80371,0.5638,0,,0.17183,0.26589,16.58075,0.95703,1,0.53629,0.28083,16.33067,0.95893,1,0,0,18
s14,3.bmp,6,5289,86902.24,86902.24,86.90224,20252504309,364.56448,345.83808,0.35602,0.45031,86.77074,0.1315,250,1,0.38478,0.4223,1,0.80371,0.5638,0,,0.17157,0.26575,16.80803,0.95703,1,0.53589,0.28069,16.42965,0.95893,1,0,0,18
s14,3.bmp,6,5290,86918.62,86918.62,86.91862,20252545807,364.65664,340.44672,0.35611,0.44329,86.77074,0.14789,250,1,0.35691,0.38007,1,0.80371,0.5638,0,,0.16986,0.26651,17.49351,0.95703,1,0.53473,0.28077,16.55957,0.95893,1,0,0,18
s14,3.bmp,6,5291,86935.67,86935.67,86.93567,20252588934,363.83744,338.21184,0.35531,0.44038,86.77074,0.16493,250,1,0.34736,0.41127,1,0.80371,0.5638,0,,0.1697,0.26629,17.55717,0.95703,1,0.53449,0.2804,16.78184,0.95893,1,0,0,18
s14,3.bmp,6,5292,86951.6,86951.6,86.9516,20252629264,363.1616,336.3456,0.35465,0.43795,86.77074,0.18086,250,1,0.34736,0.41127,1,0.80371,0.5638,0,,0.16948,0.26606,17.80175,0.95703,1,0.53428,0.28011,16.6746,0.95893,1,0,0,18
s14,3.bmp,6,5293,86968.06,86968.06,86.96806,20252670940,364.544,335.5008,0.356,0.43685,86.77074,0.19733,250,1,0.37226,0.42365,1,0.80371,0.5638,0,,0.17013,0.26386,16.83462,0.95703,1,0.53466,0.27874,16.12988,0.96291,1,0,0,18
s14,3.bmp,6,5294,86984.53,86984.53,86.98453,20252712641,363.68384,332.6976,0.35516,0.4332,86.77074,0.21379,250,1,0.34416,0.38574,1,0.80371,0.5638,0,,0.17057,0.2633,17.26555,0.96101,1,0.53489,0.27865,16.44562,0.96689,1,0,0,18
s14,3.bmp,6,5298,87050.48,87050.48,87.05048,20252879569,392.47872,309.8496,0.38328,0.40345,87.00064,0.04984,251,1,0.39676,0.42788,1,0.80371,0.5638,0,,0.17271,0.26297,17.23538,0.96897,1,0.53751,0.27839,16.58792,0.97088,1,0,0,18
s14,3.bmp,6,5299,87066.86,87066.86,87.06686,20252921035,454.23616,304.06656,0.44359,0.39592,87.00064,0.06622,251,1,0.68481,0.36578,1,0.80371,0.5638,0,,0.18181,0.26011,17.91063,0.96897,1,0.54486,0.27697,16.55986,0.97088,1,0,0,18
s14,3.bmp,6,5300,87083.36,87083.36,87.08336,20252962808,495.18592,303.3216,0.48358,0.39495,87.00064,0.08272,251,1,0.68355,0.3901,1,0.80371,0.5638,0,,0.18295,0.25849,17.3572,0.96897,1,0.5461,0.27677,16.88478,0.97088,1,0,0,18
s14,3.bmp,6,5307,87198.21,87198.21,87.19821,20253253530,701.98272,255.73632,0.68553,0.33299,87.14886,0.04935,252,1,0.68535,0.34136,1,0.80371,0.5638,0,,0.18937,0.25253,17.30905,0.96552,1,0.55308,0.27483,16.10531,0.96305,1,0,0,18
s14,3.bmp,6,5308,87216.9,87216.9,87.2169,20253300868,698.81856,253.29408,0.68244,0.32981,87.14886,0.06804,252,1,0.67008,0.31709,1,0.80371,0.5638,0,,0.19204,0.25311,17.55398,0.95716,1,0.55538,0.27536,16.31314,0.95014,1,0,0,18
s14,3.bmp,6,5309,87231.03,87231.03,87.23103,20253336641,695.35744,261.81888,0.67906,0.34091,87.14886,0.08217,252,1,0.66214,0.3964,1,0.80371,0.5638,0,,0.19302,0.25348,17.42047,0.94426,1,0.55649,0.27667,16.85141,0.93724,1,0,0,18
s14,3.bmp,6,5310,87247.68,87247.68,87.24768,20253378787,692.76672,268.65408,0.67653,0.34981,87.14886,0.09882,252,1,0.66133,0.40324,1,0.80371,0.5638,0,,0.1932,0.25307,16.82276,0.93533,1,0.55704,0.27656,16.54185,0.93269,1,0,0,18
s14,3.bmp,6,5311,87263.79,87263.79,87.26379,20253419572,694.528,274.27584,0.67825,0.35713,87.14886,0.11493,252,1,0.69035,0.40838,1,0.80371,0.5638,0,,0.19449,0.2558,17.46444,0.93078,1,0.55804,0.27897,16.58816,0.93269,1,0,0,18
s14,3.bmp,6,5312,87280.47,87280.47,87.28047,20253461780,695.82848,273.64608,0.67952,0.35631,87.14886,0.13161,252,1,0.68964,0.3497,1,0.80371,0.5638,0,,0.1949,0.25621,17.48916,0.93516,1,0.55879,0.27988,16.72968,0.93706,1,0,0,18
s14,3.bmp,6,5313,87296.45,87296.45,87.29645,20253502231,696.84224,273.11616,0.68051,0.35562,87.14886,0.14758,252,1,0.6894,0.34943,1,0.80371,0.5638,0,,0.19489,0.25625,17.15448,0.93953,1,0.55885,0.27945,16.08788,0.93324,1,0,0,18
s14,3.bmp,6,5314,87313.1,87313.1,87.3131,20253544365,682.06592,286.5792,0.66608,0.37315,87.14886,0.16423,252,1,0.52183,0.54841,1,0.80371,0.5638,0,,0.19384,0.26128,17.55588,0.9357,1,0.55715,0.28163,15.67146,0.93339,1,0,0,18
s14,3.bmp,6,5315,87330.52,87330.52,87.33052,20253588484,667.91424,303.02976,0.65226,0.39457,87.14886,0.18166,252,1,0.50024,0.63023,1,0.80371,0.5638,0,,0.19342,0.26314,17.70347,0.93586,1,0.55709,0.28314,16.30551,0.93354,1,0,0,18
s14,3.bmp,6,5316,87346.02,87346.02,87.34602,20253627730,655.95392,316.75392,0.64058,0.41244,87.14886,0.19716,252,1,0.5004,0.62688,1,0.80371,0.5638,0,,0.1932,0.26397,18.0414,0.93601,1,0.55644,0.28397,16.24823,0.9419,1,0,0,18
s14,3.bmp,6,5317,87362.46,87362.46,87.36246,20253669300,647.08608,326.40768,0.63192,0.42501,87.14886,0.21359,252,1,0.5193,0.58838,1,0.80371,0.5638,0,,0.19342,0.2644,17.95954,0.94437,1,0.55722,0.28423,16.45731,0.94627,1,0,0,18
s14,3.bmp,6,5324,87477.42,87477.42,87.47742,20253960314,496.42496,438.50496,0.48479,0.57097,87.42798,0.04944,253,1,0.4965,0.57661,1,0.79492,0.5638,0,,0.19365,0.25939,17.42551,0.98262,1,0.55855,0.27829,16.82154,0.98453,1,0,0,18
s14,3.bmp,6,5325,87496.08,87496.08,87.49608,20254007580,498.78016,439.9104,0.48709,0.5728,87.42798,0.0681,253,1,0.49629,0.58012,1,0.79492,0.5638,0,,0.19423,0.25966,17.70092,0.98262,1,0.55906,0.27712,16.54899,0.97633,1,0,0,18
s14,3.bmp,6,5326,87510.42,87510.42,87.51042,20254043875,501.10464,440.87808,0.48936,0.57406,87.42798,0.08244,253,1,0.50067,0.58034,1,0.79492,0.5638,0,,0.19415,0.25871,18.1139,0.97442,1,0.55935,0.27686,16.95382,0.96357,1,0,0,18
s14,3.bmp,6,5327,87526.98,87526.98,87.52698,20254085761,502.8352,441.46944,0.49105,0.57483,87.42798,0.099,253,1,0.50124,0.57944,1,0.79492,0.5638,0,,0.19461,0.25839,17.94895,0.96167,1,0.56004,0.2769,16.68474,0.95082,1,0,0,18
s14,3.bmp,6,5328,87546.11,87546.11,87.54611,20254134234,504.19712,442.22976,0.49238,0.57582,87.42798,0.11813,253,1,0.50167,0.58281,1,0.79492,0.5638,0,,0.19475,0.25823,18.10443,0.95347,1,0.5598,0.27715,17.71911,0.95082,1,0,0,18
s14,3.bmp,6,5329,87559.59,87559.59,87.55959,20254168340,503.0912,440.73984,0.4913,0.57388,87.42798,0.13161,253,1,0.48265,0.55828,1,0.79492,0.5638,0,,0.19734,0.25548,17.38029,0.95347,1,0.56232,0.27567,16.76733,0.95537,1,0,0,18
s14,3.bmp,6,5330,87575.99,87575.99,87.57599,20254209836,502.03648,442.88256,0.49027,0.57667,87.42798,0.14801,253,1,0.481,0.6018,1,0.79297,0.5638,0,,0.19856,0.25464,16.91892,0.95802,1,0.56309,0.27624,16.82885,0.95992,1,0,0,18
s14,3.bmp,6,5331,87592.22,87592.22,87.59222,20254250931,501.18656,444.99456,0.48944,0.57942,87.42798,0.16425,253,1,0.48112,0.6069,1,0.79297,0.5638,0,,0.19838,0.25519,18.52739,0.95404,1,0.56325,0.27577,16.74909,0.95157,1,0,0,18
s14,3.bmp,6,5332,87608.93,87608.93,87.60893,20254293230,502.79424,446.592,0.49101,0.5815,87.42798,0.18095,253,1,0.50825,0.60437,1,0.79199,0.5638,0,,0.1999,0.25445,18.23516,0.94568,1,0.56554,0.27739,16.98435,0.94321,1,0,0,18
s14,3.bmp,6,5333,87625.23,87625.23,87.62523,20254334505,503.20384,449.17248,0.49141,0.58486,87.42798,0.19725,253,1,0.49629,0.62524,1,0.79199,0.5638,0,,0.20044,0.25501,18.11609,0.94553,1,0.56608,0.27912,17.07597,0.94306,1,0,0,18
s14,3.bmp,6,5334,87641.92,87641.92,87.64192,20254376767,503.53152,451.11552,0.49173,0.58739,87.42798,0.21394,253,1,0.49591,0.62028,1,0.78906,0.5638,0,,0.20007,0.25479,17.9274,0.95391,1,0.56622,0.27977,16.95659,0.94761,1,0,0,18
s14,3.bmp,6,5335,87659.44,87659.44,87.65944,20254421085,502.9888,450.60864,0.4912,0.58673,87.42798,0.23146,253,1,0.48369,0.57752,1,0.78906,0.5638,0,,0.20213,0.25625,18.60834,0.95846,1,0.5682,0.28273,16.92011,0.94761,1,0,0,18
s14,3.bmp,6,5336,87674.18,87674.18,87.67418,20254458422,503.3472,451.9296,0.49155,0.58845,87.42798,0.2462,253,1,0.49682,0.61415,1,0.78906,0.5638,0,,0.20389,0.25397,17.06972,0.95025,1,0.56919,0.28198,17.19395,0.93941,1,0,0,18
s14,3.bmp,6,5337,87691.15,87691.15,87.69115,20254501361,503.7056,453.3888,0.4919,0.59035,87.42798,0.26317,253,1,0.49748,0.62085,1,0.78906,0.5638,0,,0.20398,0.25392,17.95729,0.9375,1,0.56972,0.2806,17.05335,0.93486,1,0,0,18
s14,3.bmp,6,5338,87707.24,87707.24,87.70724,20254542094,506.78784,436.40832,0.49491,0.56824,87.42798,0.27927,253,1,0.54617,0.19239,1,0.78906,0.5638,0,,0.20675,0.24428,17.49668,0.93295,1,0.5707,0.27401,17.37472,0.93884,1,0,0,18
s14,3.bmp,6,5339,87723.82,87723.82,87.72382,20254584058,505.82528,420.77952,0.49397,0.54789,87.42798,0.29584,253,1,0.47697,0.18145,1,0.78906,0.5638,0,,0.20742,0.24454,17.50011,0.94131,1,0.57132,0.27424,16.96132,0.94719,1,0,0,18
s14,3.bmp,6,5346,87838.85,87838.85,87.83885,20254875272,525.824,88.41216,0.5135,0.11512,87.78951,0.04935,254,1,0.52459,0.08931,1,0.78809,0.5638,0,,0.21169,0.242,17.65518,0.98262,1,0.5773,0.27438,16.98566,0.97633,1,0,0,18
s14,3.bmp,6,5347,87855.22,87855.22,87.85522,20254916705,524.45184,90.5088,0.51216,0.11785,87.78951,0.06572,254,1,0.50683,0.12875,1,0.78711,0.5638,0,,0.21229,0.24209,17.36295,0.97442,1,0.57768,0.27501,17.3698,0.96357,1,0,0,18
s14,3.bmp,6,5348,87893.63,87893.63,87.89363,20255013916,528.44544,96.93696,0.51606,0.12622,87.78951,0.10413,254,1,0.53552,0.16805,1,0.78711,0.5638,0,,0.21257,0.24206,17.24441,0.96167,1,0.57785,0.27499,17.32229,0.95082,1,0,0,18
s14,3.bmp,6,5349,87895.81,87895.81,87.89581,20255019442,531.31264,103.00416,0.51886,0.13412,87.78951,0.10631,254,1,0.53571,0.18156,1,0.78711,0.5638,0,,0.21257,0.24232,17.36418,0.94892,1,0.57792,0.27552,17.41211,0.9419,1,0,0,18
s14,3.bmp,6,5350,87904.37,87904.37,87.90437,20255041102,529.09056,104.43264,0.51669,0.13598,87.78951,0.11487,254,1,0.50149,0.149,1,0.78711,0.5638,0,,0.21343,0.24316,17.71734,0.93999,1,0.57886,0.27557,17.28326,0.93753,1,0,0,18
s14,3.bmp,6,5351,87920.87,87920.87,87.92087,20255082864,529.73568,110.976,0.51732,0.1445,87.78951,0.13136,254,1,0.52232,0.21265,1,0.78613,0.5638,0,,0.21397,0.24233,17.05735,0.93562,1,0.57925,0.2753,17.26183,0.93315,1,0,0,18
s14,3.bmp,6,5352,87937.29,87937.29,87.93729,20255124448,530.23744,116.8128,0.51781,0.1521,87.78951,0.14778,254,1,0.52223,0.22052,1,0.78613,0.5638,0,,0.21404,0.24251,17.15821,0.93125,1,0.57948,0.27541,17.2235,0.92495,1,0,0,18
s14,3.bmp,6,5353,87953.74,87953.74,87.95374,20255166077,530.18624,119.47008,0.51776,0.15556,87.78951,0.16423,254,1,0.51731,0.19016,1,0.78613,0.5638,0,,0.21445,0.24362,17.51067,0.92305,1,0.57993,0.27618,16.79808,0.91675,1,0,0,18
s14,3.bmp,6,5354,87971.16,87971.16,87.97116,20255210172,528.8448,119.85408,0.51645,0.15606,87.78951,0.18166,254,1,0.50201,0.16149,1,0.78613,0.5638,0,,0.21426,0.2441,16.90724,0.92305,1,0.57996,0.277,17.31117,0.91675,1,0,0,18
s14,3.bmp,6,5355,87987.03,87987.03,87.98703,20255250364,527.70816,120.16896,0.51534,0.15647,87.78951,0.19753,254,1,0.50201,0.16149,1,0.78613,0.5638,0,,0.21429,0.24535,17.94118,0.92305,1,0.57978,0.27754,17.08535,0.91675,1,0,0,18
s14,3.bmp,6,5356,88004.65,88004.65,88.00465,20255294949,535.20384,123.24864,0.52266,0.16048,87.78951,0.21515,254,1,0.61785,0.21259,1,0.78613,0.5638,0,,0.21683,0.24653,17.0334,0.92305,1,0.58188,0.27853,16.70772,0.91675,1,0,0,18
s14,3.bmp,6,5357,88019.79,88019.79,88.01979,20255333297,545.92512,125.15328,0.53313,0.16296,87.78951,0.23029,254,1,0.67964,0.19771,1,0.78613,0.5638,0,,0.21918,0.24826,18.04405,0.91922,1,0.58367,0.27998,17.43969,0.91292,1,0,0,18
s14,3.bmp,6,5358,88036.42,88036.42,88.03642,20255375383,555.25376,127.05792,0.54224,0.16544,87.78951,0.24692,254,1,0.67901,0.20262,1,0.78613,0.5638,0,,0.21929,0.24754,17.63638,0.91539,1,0.58435,0.27966,16.9722,0.90909,1,0,0,18
s14,3.bmp,6,5365,88150.76,88150.76,88.15076,20255664828,713.84064,177.58464,0.69711,0.23123,88.10541,0.04535,255,1,0.68172,0.18785,1,0.77539,0.5651,0,,0.21956,0.24823,17.47665,0.93125,1,0.58535,0.27942,17.78593,0.93315,1,0,0,18
s14,3.bmp,6,5366,88167.27,88167.27,88.16727,20255706607,709.632,173.38368,0.693,0.22576,88.10541,0.06186,255,1,0.67657,0.20387,1,0.72363,0.55339,0,,0.21955,0.248,17.83495,0.93945,1,0.58505,0.27944,17.54175,0.94135,1,0,0,18
s14,3.bmp,6,5367,88183.76,88183.76,88.18376,20255748356,707.05152,169.27488,0.69048,0.22041,88.10541,0.07835,255,1,0.67785,0.19368,1,0.72363,0.55339,0,,0.21956,0.24783,17.69726,0.94765,1,0.58524,0.27914,18.07876,0.94955,1,0,0,18
s14,3.bmp,6,5368,88200.85,88200.85,88.20085,20255791636,706.32448,163.97568,0.68977,0.21351,88.10541,0.09544,255,1,0.68555,0.17207,1,0.63184,0.52865,0,,0.21893,0.24796,17.62679,0.95585,1,0.58495,0.27908,17.91176,0.95775,1,0,0,18
s14,3.bmp,6,5369,88216.75,88216.75,88.21675,20255831857,705.9968,155.5584,0.68945,0.20255,88.10541,0.11134,255,1,0.68719,0.12581,1,0.63184,0.52865,0,,0.21844,0.24899,18.43664,0.96022,1,0.58467,0.27941,17.63814,0.96213,1,0,0,18
s14,3.bmp,6,5370,88233.05,88233.05,88.23305,20255873130,705.82272,148.52352,0.68928,0.19339,88.10541,0.12764,255,1,0.68792,0.12013,1,0.57227,0.52865,0,,0.21823,0.24895,18.31154,0.9646,1,0.58448,0.27975,17.57417,0.9665,1,0,0,18
s14,3.bmp,6,5371,88249.47,88249.47,88.24947,20255914666,704.63488,141.14304,0.68812,0.18378,88.10541,0.14406,255,1,0.67771,0.09728,1,0.57227,0.52865,0,,0.21733,0.2497,18.45871,0.96897,1,0.58337,0.27913,17.79505,0.97088,1,0,0,18
s14,3.bmp,6,5372,88265.72,88265.72,88.26572,20255955833,705.39264,137.5104,0.68886,0.17905,88.10541,0.16031,255,1,0.69619,0.13178,1,0.55664,0.52865,0,,0.21665,0.24985,18.30338,0.96897,1,0.58309,0.27951,17.92518,0.97088,1,0,0,18
s14,3.bmp,6,5373,88282.1,88282.1,88.2821,20255997301,705.96608,134.6688,0.68942,0.17535,88.10541,0.1767,255,1,0.69561,0.13464,1,0.55664,0.52865,0,,0.21614,0.25036,18.35982,0.96897,1,0.5825,0.27936,17.77703,0.9665,1,0,0,18
s14,3.bmp,6,5374,88298.81,88298.81,88.29881,20256039595,691.21024,130.12224,0.67501,0.16943,88.10541,0.19341,255,1,0.50204,0.09844,1,0.54395,0.53776,0,,0.21051,0.25094,18.15924,0.9646,1,0.57739,0.27917,17.71999,0.96213,1,0,0,17
s14,3.bmp,6,5375,88314.91,88314.91,88.31491,20256080332,676.7616,129.4848,0.6609,0.1686,88.10541,0.2095,255,1,0.47746,0.15771,1,0.54395,0.53776,0,,0.209,0.25242,18.69721,0.96022,1,0.5765,0.27943,17.88721,0.95775,1,0,0,17
s14,3.bmp,6,5376,88331.79,88331.79,88.33179,20256123077,664.24832,129.20832,0.64868,0.16824,88.10541,0.22638,255,1,0.47772,0.16323,1,0.53613,0.55208,0,,0.20863,0.25237,17.96557,0.95585,1,0.57564,0.27988,18.00871,0.95338,1,0,0,17
s14,3.bmp,6,5383,88446.73,88446.73,88.44673,20256414059,499.98848,146.82624,0.48827,0.19118,88.39697,0.04976,256,1,0.50584,0.17484,1,0.50293,0.68229,0,,0.20213,0.25793,19.02358,0.92641,1,0.5706,0.28078,18.32913,0.92394,1,0,0,17
s14,3.bmp,6,5384,88463,88463,88.463,20256455223,506.55232,152.14848,0.49468,0.19811,88.39697,0.06602,256,1,0.52028,0.22584,1,0.50293,0.68229,0,,0.20132,0.25919,19.56109,0.92641,1,0.56969,0.28152,18.28966,0.92394,1,0,0,17
s14,3.bmp,6,5385,88479.32,88479.32,88.47932,20256496559,510.91456,155.69664,0.49894,0.20273,88.39697,0.08235,256,1,0.52028,0.22584,1,0.50488,0.68359,0,,0.2012,0.25901,18.8591,0.92641,1,0.56919,0.28207,18.58061,0.92394,1,0,0,17
s14,3.bmp,6,5386,88495.85,88495.85,88.49585,20256538364,512.89088,153.024,0.50087,0.19925,88.39697,0.09888,256,1,0.51246,0.17838,1,0.50488,0.68359,0,,0.19949,0.2603,18.91332,0.92641,1,0.56806,0.28264,18.71088,0.92792,1,0,0,17
s14,3.bmp,6,5387,88512.53,88512.53,88.51253,20256580600,514.38592,148.38528,0.50233,0.19321,88.39697,0.11555,256,1,0.51252,0.15093,1,0.50684,0.68359,0,,0.19899,0.26034,19.03191,0.93039,1,0.56776,0.28247,18.77169,0.9319,1,0,0,17
s14,3.bmp,6,5388,88528.64,88528.64,88.52864,20256621382,515.5328,144.9984,0.50345,0.1888,88.39697,0.13167,256,1,0.5124,0.1535,1,0.50684,0.68359,0,,0.19909,0.25986,18.55846,0.93039,1,0.56756,0.282,18.90782,0.92808,1,0,0,17
s14,3.bmp,6,5389,88545.32,88545.32,88.54532,20256663620,512.60416,143.22432,0.50059,0.18649,88.39697,0.14835,256,1,0.47488,0.16572,1,0.50684,0.68099,0,,0.19941,0.25976,18.29268,0.92656,1,0.56779,0.28127,18.33701,0.92027,1,0,0,17
s14,3.bmp,6,5390,88561.8,88561.8,88.5618,20256705333,512.60416,145.70496,0.50059,0.18972,88.39697,0.16483,256,1,0.50054,0.22194,1,0.50684,0.68099,0,,0.19828,0.26115,19.28782,0.91876,1,0.56705,0.28134,18.06643,0.91246,1,0,0,17
s14,3.bmp,6,5391,88578.03,88578.03,88.57803,20256746420,512.6144,148.0704,0.5006,0.1928,88.39697,0.18106,256,1,0.50068,0.22673,1,0.50684,0.67969,0,,0.19831,0.26125,18.69137,0.91493,1,0.56661,0.28236,18.75985,0.90863,1,0,0,17
s14,3.bmp,6,5392,88594.22,88594.22,88.59422,20256787402,513.0752,170.16576,0.50105,0.22157,88.39697,0.19725,256,1,0.50653,0.56675,1,0.50684,0.67969,0,,0.19764,0.27149,20.36072,0.9111,1,0.56382,0.29119,19.55872,0.9048,1,0,0,17
s14,3.bmp,6,5393,88611.1,88611.1,88.6111,20256830121,514.73408,195.44832,0.50267,0.25449,88.39697,0.21413,256,1,0.52368,0.68244,1,0.50684,0.67969,0,,0.19772,0.27667,20.54241,0.90727,1,0.56331,0.29578,19.41006,0.90098,1,0,0,17
s14,3.bmp,6,5394,88627.52,88627.52,88.62752,20256871691,516.17792,217.42848,0.50408,0.28311,88.39697,0.23055,256,1,0.52388,0.68389,1,0.50684,0.67969,0,,0.19768,0.27772,20.30714,0.90345,1,0.56312,0.29701,19.85549,0.90098,1,0,0,17
s14,3.bmp,6,5401,88748.11,88748.11,88.74811,20257176932,521.76896,524.40576,0.50954,0.68282,88.69307,0.05504,257,1,0.50545,0.66384,1,0.50684,0.65755,0,,0.19452,0.28155,20.41565,0.93835,1,0.56211,0.29952,20.02797,0.93589,1,0,0,17
s14,3.bmp,6,5402,88765.46,88765.46,88.76546,20257220855,523.80672,529.67424,0.51153,0.68968,88.69307,0.07239,257,1,0.5195,0.71714,1,0.50684,0.65755,1,,0.19458,0.28087,20.41413,0.93835,1,0.56228,0.29861,20.11069,0.93589,1,0,0,17
s14,3.bmp,6,5403,88775.39,88775.39,88.77539,20257246003,525.14816,533.36832,0.51284,0.69449,88.69307,0.08232,257,1,0.51936,0.71852,1,0.50684,0.65755,0,,0.19458,0.28087,20.41413,0.93835,1,0.5625,0.2983,19.93907,0.93206,1,0,0,17
s14,3.bmp,6,5404,88791.72,88791.72,88.79172,20257287347,525.96736,533.32224,0.51364,0.69443,88.69307,0.09865,257,1,0.51842,0.69409,1,0.50684,0.65755,0,,0.19472,0.28043,20.35068,0.93453,1,0.56285,0.29802,20.07863,0.92823,1,0,0,17
