Subject_ID,Slide_Image,Event,CNT,TIME(2016/06/14 13:19:33.936),TIME,TIMETICK(f=2531455),FPOGX,FPOGY,xpos,ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
S3,3.bmp,6,4614,75.79582,75795.82,42712359233,369.05984,157.42464,0.36041,0.20498,75.73013,0.06569,178,1,0.35421,0.21881,1,0.79688,0.51172,0,,0.07802,0.10425,15.63275,0.94902,1,0.45893,0.08522,15.0052,0.94948,1,0,0,5
S3,3.bmp,6,4615,75.81218,75812.18,42712400637,368.09728,159.46752,0.35947,0.20764,75.73013,0.08205,178,1,0.35479,0.22098,1,0.78125,0.51042,0,,0.07765,0.10396,15.50241,0.94482,1,0.4585,0.08524,15.35429,0.94948,1,0,0,5
S3,3.bmp,6,4616,75.82887,75828.87,42712442884,377.93792,163.95264,0.36908,0.21348,75.73013,0.09874,178,1,0.42674,0.24851,1,0.78125,0.51042,0,,0.07758,0.10474,15.36969,0.94482,1,0.45846,0.08517,15.2739,0.94948,1,0,0,5
S3,3.bmp,6,4617,75.84573,75845.73,42712485596,379.02336,164.17536,0.37014,0.21377,75.73013,0.1156,178,1,0.37756,0.21576,1,0.74219,0.4987,0,,0.07718,0.10475,15.48703,0.94902,1,0.4583,0.08553,14.95734,0.95368,1,0,0,5
S3,3.bmp,6,4618,75.86192,75861.92,42712526568,379.8016,164.16,0.3709,0.21375,75.73013,0.13179,178,1,0.37695,0.21362,1,0.74219,0.4987,0,,0.07744,0.10447,14.9564,0.95321,1,0.45778,0.08532,15.12802,0.95368,1,0,0,5
S3,3.bmp,6,4619,75.87811,75878.11,42712567552,389.96992,174.72768,0.38083,0.22751,75.73013,0.14798,178,1,0.47022,0.35137,1,0.68945,0.48438,0,,0.08007,0.10702,14.87895,0.95321,1,0.45941,0.08724,14.65096,0.95368,1,0,0,5
S3,3.bmp,6,4620,75.89548,75895.48,42712611524,402.71872,185.088,0.39328,0.241,75.73013,0.16534,178,1,0.51775,0.37589,1,0.64844,0.47526,0,,0.08231,0.1101,14.70025,0.95321,1,0.4601,0.08896,14.82703,0.95368,1,0,0,5
S3,3.bmp,6,4621,75.91283,75912.83,42712655431,413.3376,193.72032,0.40365,0.25224,75.73013,0.18269,178,1,0.51775,0.37589,1,0.64844,0.47526,0,,0.08253,0.10986,14.64744,0.95321,1,0.46099,0.09023,14.74441,0.95368,1,0,0,5
S3,3.bmp,6,4622,75.92725,75927.25,42712691927,424.40704,200.67072,0.41446,0.26129,75.73013,0.19711,178,1,0.54412,0.36989,1,0.62305,0.46615,0,,0.08141,0.11043,14.75728,0.95321,1,0.46103,0.09043,14.88505,0.95368,1,0,0,5
S3,3.bmp,6,4623,75.94341,75943.41,42712732848,431.616,208.0896,0.4215,0.27095,75.73013,0.21327,178,1,0.51314,0.39643,1,0.62305,0.46615,0,,0.08117,0.11009,15.0576,0.94902,1,0.46089,0.09054,14.87012,0.94948,1,0,0,5
S3,3.bmp,6,4630,76.05878,76058.78,42713024874,548.93568,328.64256,0.53607,0.42792,76.00929,0.04948,179,1,0.53329,0.42431,1,0.56152,0.42708,0,,0.07916,0.11102,15.00049,0.95885,1,0.45971,0.09038,14.75423,0.95931,1,0,0,5
S3,3.bmp,6,4631,76.07527,76075.27,42713066658,550.08256,331.24608,0.53719,0.43131,76.00929,0.06598,179,1,0.54168,0.44486,1,0.56152,0.42708,0,,0.07821,0.1113,15.10591,0.96302,1,0.45906,0.09046,14.86209,0.96716,1,0,0,5
S3,3.bmp,6,4632,76.09145,76091.45,42713107604,548.02432,326.59968,0.53518,0.42526,76.00929,0.08215,179,1,0.52512,0.39499,1,0.54688,0.42188,0,,0.07828,0.11128,15.17062,0.97086,1,0.45908,0.09036,14.96935,0.975,1,0,0,5
S3,3.bmp,6,4633,76.10814,76108.14,42713149847,546.52928,322.27584,0.53372,0.41963,76.00929,0.09885,179,1,0.52496,0.38585,1,0.54688,0.42188,0,,0.07806,0.11127,15.46867,0.9787,1,0.4589,0.09015,15.01936,0.98704,1,0,0,5
S3,3.bmp,6,4634,76.1244,76124.4,42713191018,545.03424,316.8384,0.53226,0.41255,76.00929,0.11511,179,1,0.52207,0.36303,1,0.54199,0.42057,0,,0.07811,0.111,15.68846,0.99074,1,0.4593,0.09022,15.04884,0.99124,1,0,0,5
S3,3.bmp,6,4635,76.14066,76140.66,42713232159,543.39584,313.18272,0.53066,0.40779,76.00929,0.13136,179,1,0.51785,0.36966,1,0.54199,0.42057,0,,0.07805,0.11098,15.51386,0.99074,1,0.45934,0.09004,15.26379,0.99124,1,0,0,5
S3,3.bmp,6,4636,76.15912,76159.12,42713278901,542.09536,310.70976,0.52939,0.40457,76.00929,0.14983,179,1,0.51794,0.37562,1,0.52734,0.41797,0,,0.07809,0.11114,15.28036,0.98658,1,0.45903,0.08991,15.0741,0.98287,1,0,0,5
S3,3.bmp,6,4637,76.17329,76173.29,42713314798,542.70976,312.51456,0.52999,0.40692,76.00929,0.164,179,1,0.53601,0.43045,1,0.52734,0.41797,0,,0.07651,0.11124,15.36913,0.97821,1,0.45767,0.08993,14.98331,0.97451,1,0,0,5
S3,3.bmp,6,4638,76.19014,76190.14,42713357438,542.01344,312.33024,0.52931,0.40668,76.00929,0.18085,179,1,0.5218,0.40404,1,0.52051,0.41797,0,,0.07578,0.11197,15.564,0.97405,1,0.4573,0.09036,15.45011,0.97034,1,0,0,5
S3,3.bmp,6,4639,76.20834,76208.34,42713403504,541.41952,312.17664,0.52873,0.40648,76.00929,0.19905,179,1,0.5218,0.40404,1,0.51953,0.41797,0,,0.07568,0.1116,15.25379,0.97405,1,0.45692,0.09006,15.12633,0.97034,1,0,0,5
S3,3.bmp,6,4640,76.22296,76222.96,42713440507,541.15328,310.81728,0.52847,0.40471,76.00929,0.21367,179,1,0.52512,0.38173,1,0.51953,0.41797,0,,0.07565,0.1115,15.4212,0.97405,1,0.45693,0.09008,15.10064,0.97034,1,0,0,5
S3,3.bmp,6,4641,76.24539,76245.39,42713497312,540.98944,310.94784,0.52831,0.40488,76.00929,0.2361,179,1,0.52609,0.40724,1,0.51563,0.41797,0,,0.07627,0.11092,15.56922,0.96985,1,0.45723,0.0897,15.82081,0.96615,1,0,0,5
S3,3.bmp,6,4642,76.25581,76255.81,42713523684,540.8768,311.31648,0.5282,0.40536,76.00929,0.24652,179,1,0.52647,0.41257,1,0.51563,0.41797,0,,0.07633,0.1112,15.80061,0.96149,1,0.45746,0.08979,15.81435,0.96198,1,0,0,5
S3,3.bmp,6,4643,76.27225,76272.25,42713565272,539.97568,311.26272,0.52732,0.40529,76.00929,0.26295,179,1,0.51333,0.40416,1,0.51563,0.41797,0,,0.0754,0.11122,15.71587,0.95732,1,0.45661,0.08945,15.52761,0.96198,1,0,0,5
S3,3.bmp,6,4644,76.28848,76288.48,42713606391,538.53184,310.87872,0.52591,0.40479,76.00929,0.27919,179,1,0.50194,0.39633,1,0.51563,0.41797,0,,0.07436,0.11191,15.87829,0.96152,1,0.45592,0.0897,15.8822,0.96618,1,0,0,5
S3,3.bmp,6,4645,76.30518,76305.18,42713648655,537.2416,310.51776,0.52465,0.40432,76.00929,0.29588,179,1,0.50191,0.39586,1,0.51563,0.41797,0,,0.07402,0.11154,15.3958,0.96204,1,0.45547,0.09013,15.30983,0.9667,1,0,0,5
S3,3.bmp,6,4646,76.32199,76321.99,42713691198,538.5728,310.59456,0.52595,0.40442,76.00929,0.3127,179,1,0.55066,0.40635,1,0.51563,0.41797,0,,0.07335,0.11261,16.18195,0.96256,1,0.45476,0.09024,15.26933,0.96305,1,0,0,5
S3,3.bmp,6,4647,76.33839,76338.39,42713732714,539.02336,312.45312,0.52639,0.40684,76.00929,0.3291,179,1,0.53519,0.4551,1,0.51563,0.41797,0,,0.07358,0.11287,16.04694,0.95891,1,0.45518,0.09061,15.1071,0.95941,1,0,0,5
S3,3.bmp,6,4648,76.3542,76354.2,42713772765,539.4432,314.24256,0.5268,0.40917,76.00929,0.34491,179,1,0.53527,0.45822,1,0.51563,0.41797,0,,0.07388,0.11263,15.7034,0.95527,1,0.45532,0.09058,14.96794,0.95576,1,0,0,5
S3,3.bmp,6,4649,76.3707,76370.7,42713814493,539.97568,314.08128,0.52732,0.40896,76.00929,0.3614,179,1,0.53897,0.40424,1,0.51563,0.41797,0,,0.07385,0.11261,15.70908,0.95162,1,0.45512,0.09022,15.55257,0.95628,1,0,0,5
S3,3.bmp,6,4650,76.38727,76387.27,42713856450,539.36128,312.72192,0.52672,0.40719,76.00929,0.37798,179,1,0.51275,0.36662,1,0.51563,0.41797,0,,0.07293,0.11259,15.91765,0.94795,1,0.45408,0.09008,15.33771,0.95261,1,0,0,5
S3,3.bmp,6,4651,76.40373,76403.73,42713898149,538.7776,311.424,0.52615,0.4055,76.00929,0.39444,179,1,0.51244,0.36484,1,0.51563,0.41797,0,,0.07248,0.11246,16.25732,0.95211,1,0.45389,0.08996,15.57607,0.95257,1,0,0,5
S3,3.bmp,6,4652,76.42026,76420.26,42713939971,538.65472,311.97696,0.52603,0.40622,76.00929,0.41096,179,1,0.52303,0.42436,1,0.51563,0.41797,0,,0.07121,0.11206,15.84552,0.95208,1,0.45244,0.08945,15.6263,0.95622,1,0,0,5
S3,3.bmp,6,4653,76.43643,76436.43,42713980909,538.86976,311.14752,0.52624,0.40514,76.00929,0.42714,179,1,0.53186,0.37696,1,0.51563,0.41797,0,,0.07073,0.11244,16.00212,0.95573,1,0.45224,0.08934,15.82441,0.95987,1,0,0,5
S3,3.bmp,6,4654,76.45308,76453.08,42714023063,539.07456,310.3872,0.52644,0.40415,76.00929,0.44379,179,1,0.53188,0.37745,1,0.51563,0.41797,0,,0.07056,0.11263,15.86387,0.95521,1,0.45186,0.08947,15.60909,0.95935,1,0,0,5
S3,3.bmp,6,4655,76.46913,76469.13,42714063668,537.33376,311.14752,0.52474,0.40514,76.00929,0.45984,179,1,0.47703,0.43286,1,0.51563,0.41797,0,,0.07117,0.1129,15.98636,0.95468,1,0.45246,0.08942,15.71253,0.95882,1,0,0,5
S3,3.bmp,6,4656,76.48544,76485.44,42714104961,537.91744,312.17664,0.52531,0.40648,76.00929,0.47615,179,1,0.54194,0.4454,1,0.51563,0.41797,0,,0.07062,0.11281,16.1401,0.95416,1,0.45203,0.08923,15.66871,0.9583,1,0,0,5
S3,3.bmp,6,4657,76.50229,76502.29,42714147625,538.4704,313.06752,0.52585,0.40764,76.00929,0.493,179,1,0.54187,0.44222,1,0.51563,0.41797,0,,0.07063,0.11285,16.06309,0.95781,1,0.45208,0.08846,14.88033,0.96195,1,0,0,5
S3,3.bmp,6,4658,76.51874,76518.74,42714189252,538.08128,313.50528,0.52547,0.40821,76.00929,0.50945,179,1,0.51383,0.42611,1,0.51563,0.41797,0,,0.06992,0.11152,15.34755,0.96145,1,0.45155,0.08817,15.0489,0.95775,1,0,0,5
S3,3.bmp,6,4659,76.54034,76540.34,42714243967,537.94816,314.25024,0.52534,0.40918,76.00929,0.53105,179,1,0.52101,0.44023,1,0.51563,0.41797,0,,0.06976,0.11163,15.33678,0.96145,1,0.45153,0.0881,15.26625,0.95775,1,0,0,5
S3,3.bmp,6,4660,76.55141,76551.41,42714271946,537.82528,314.98752,0.52522,0.41014,76.00929,0.54211,179,1,0.52122,0.44174,1,0.51563,0.41797,0,,0.06943,0.11153,15.28765,0.95729,1,0.45133,0.08794,15.35555,0.95778,1,0,0,5
S3,3.bmp,6,4661,76.56772,76567.72,42714313260,537.32352,314.10432,0.52473,0.40899,76.00929,0.55843,179,1,0.50816,0.3699,1,0.51563,0.41797,1,,0.06981,0.1116,15.32793,0.95732,1,0.45134,0.08785,15.17237,0.96198,1,0,0,5
S3,3.bmp,6,4662,76.58786,76587.86,42714364253,537.1904,313.6896,0.5246,0.40845,76.00929,0.57857,179,1,0.52003,0.38952,1,0.51563,0.41797,0,,0.07028,0.11232,15.92513,0.96152,1,0.45163,0.08845,15.44639,0.96618,1,0,0,5
S3,3.bmp,6,4663,76.60078,76600.78,42714396964,537.04704,313.18272,0.52446,0.40779,76.00929,0.59149,179,1,0.51952,0.38389,1,0.51563,0.41797,0,,0.07044,0.11257,16.17409,0.96988,1,0.4517,0.08833,15.27878,0.97034,1,0,0,5
S3,3.bmp,6,4664,76.6174,76617.4,42714439027,536.24832,312.576,0.52368,0.407,76.00929,0.60811,179,1,0.49484,0.37771,1,0.51563,0.41797,0,,0.07044,0.112,15.41094,0.97405,1,0.45192,0.08843,15.26882,0.97034,1,0,0,5
S3,3.bmp,6,4665,76.63387,76633.87,42714480699,536.46336,312.14592,0.52389,0.40644,76.00929,0.62457,179,1,0.53187,0.38541,1,0.51563,0.41797,0,,0.07076,0.11148,15.47441,0.97405,1,0.45228,0.08832,15.19587,0.97034,1,0,0,5
S3,3.bmp,6,4666,76.64989,76649.89,42714521263,536.66816,311.81568,0.52409,0.40601,76.00929,0.64059,179,1,0.53197,0.38922,1,0.51563,0.41797,0,,0.07063,0.11128,15.77561,0.96988,1,0.45258,0.0881,15.6178,0.96618,1,0,0,5
S3,3.bmp,6,4667,76.66631,76666.31,42714562841,535.82848,311.87712,0.52327,0.40609,76.00929,0.65701,179,1,0.49036,0.4091,1,0.51563,0.41797,0,,0.07102,0.11081,15.85337,0.96571,1,0.45263,0.08783,15.20621,0.96618,1,0,0,5
S3,3.bmp,6,4668,76.68269,76682.69,42714604322,536.46336,312.39168,0.52389,0.40676,76.00929,0.6734,179,1,0.5493,0.43446,1,0.51563,0.41797,3,,0.07134,0.11069,15.62733,0.96152,1,0.45293,0.0881,15.35671,0.96198,1,0,0,5
S3,3.bmp,6,4669,76.6991,76699.1,42714645819,537.07776,312.85248,0.52449,0.40736,76.00929,0.6898,179,1,0.5495,0.43238,1,0.51563,0.41797,0,,0.07163,0.11125,15.78529,0.96149,1,0.45328,0.08847,15.22335,0.96615,1,0,0,5
S3,3.bmp,6,4670,76.71574,76715.74,42714687987,536.75008,313.3824,0.52417,0.40805,76.00929,0.70645,179,1,0.51071,0.43777,1,0.5166,0.41797,0,,0.07229,0.11094,16.03428,0.96565,1,0.45402,0.08839,15.28242,0.96615,1,0,0,5
S3,3.bmp,6,4671,76.73215,76732.15,42714729517,536.7296,313.27488,0.52415,0.40791,76.00929,0.72285,179,1,0.52317,0.40185,1,0.5166,0.41797,0,,0.07239,0.11059,16.05844,0.96985,1,0.45398,0.08808,15.42502,0.97034,1,0,0,5
S3,3.bmp,6,4672,76.74844,76748.44,42714770754,536.69888,313.14432,0.52412,0.40774,76.00929,0.73915,179,1,0.52291,0.40015,1,0.51758,0.41927,0,,0.07258,0.11057,15.65593,0.97405,1,0.4542,0.08806,15.29966,0.97034,1,0,0,5
S3,3.bmp,6,4673,76.76573,76765.73,42714814526,536.75008,312.77568,0.52417,0.40726,76.00929,0.75644,179,1,0.52622,0.38523,1,0.51758,0.41927,0,,0.07248,0.11025,15.81357,0.97405,1,0.45414,0.08765,15.52544,0.97451,1,0,0,5
S3,3.bmp,6,4674,76.78172,76781.72,42714855005,537.09824,311.63136,0.52451,0.40577,76.00929,0.77243,179,1,0.54037,0.33544,1,0.51855,0.42448,0,,0.07234,0.11013,15.88086,0.97821,1,0.45404,0.08755,15.38505,0.97868,1,0,0,5
S3,3.bmp,6,4675,76.79768,76797.68,42714895387,537.35424,310.3872,0.52476,0.40415,76.00929,0.78839,179,1,0.54037,0.33544,1,0.51855,0.42448,0,,0.07236,0.10946,15.20788,0.97821,1,0.45403,0.08746,15.48601,0.97868,1,0,0,5
S3,3.bmp,6,4676,76.81409,76814.09,42714936910,536.55552,308.40576,0.52398,0.40157,76.00929,0.80479,179,1,0.51152,0.32093,1,0.51855,0.44271,0,,0.0731,0.10951,15.42454,0.97821,1,0.45482,0.08759,15.691,0.97451,1,0,0,5
S3,3.bmp,6,4677,76.8307,76830.7,42714978990,536.39168,307.21536,0.52382,0.40002,76.00929,0.82141,179,1,0.52604,0.35516,1,0.51855,0.46615,0,,0.07371,0.10968,15.42253,0.96985,1,0.45555,0.08775,15.87657,0.96615,1,0,0,5
S3,3.bmp,6,4678,76.84685,76846.85,42715019871,536.23808,306.17088,0.52367,0.39866,76.00929,0.83755,179,1,0.52618,0.35915,1,0.51855,0.46615,0,,0.07392,0.10953,15.33079,0.96565,1,0.45545,0.08747,15.5836,0.96195,1,0,0,5
S3,3.bmp,6,4679,76.86353,76863.53,42715062077,535.73632,306.86976,0.52318,0.39957,76.00929,0.85423,179,1,0.51821,0.48827,1,0.51855,0.49219,0,,0.07352,0.10927,15.58848,0.96145,1,0.45551,0.08716,15.55221,0.95775,1,0,0,5
S3,3.bmp,6,4680,76.88026,76880.26,42715104449,535.84896,307.6224,0.52329,0.40055,76.00929,0.87097,179,1,0.53039,0.44229,1,0.51855,0.49219,0,,0.07332,0.10927,15.62063,0.96145,1,0.45516,0.08652,14.93093,0.95775,1,0,0,5
S3,3.bmp,6,4681,76.89632,76896.32,42715145081,535.97184,308.49792,0.52341,0.40169,76.00929,0.88702,179,1,0.53056,0.44029,1,0.52148,0.51302,0,,0.07313,0.10888,15.88371,0.96145,1,0.45515,0.08622,15.10572,0.96195,1,0,0,5
S3,3.bmp,6,4682,76.91312,76913.12,42715187601,535.76704,308.26752,0.52321,0.40139,76.00929,0.90382,179,1,0.51267,0.34855,1,0.52148,0.51302,0,,0.07292,0.10837,15.96859,0.96565,1,0.45479,0.08572,15.72992,0.97031,1,0,0,5
S3,3.bmp,6,4683,76.92941,76929.41,42715228871,536.00256,308.0832,0.52344,0.40115,76.00929,0.92012,179,1,0.52869,0.35843,1,0.52246,0.54297,0,,0.0736,0.10816,15.77289,0.97402,1,0.45572,0.08556,15.41505,0.97868,1,0,0,5
S3,3.bmp,6,4684,76.94547,76945.47,42715269520,536.22784,307.74528,0.52366,0.40071,76.00929,0.93617,179,1,0.52855,0.35449,1,0.52246,0.54297,0,,0.07371,0.10766,15.71399,0.97821,1,0.4559,0.08547,15.76938,0.98287,1,0,0,5
S3,3.bmp,6,4685,76.96176,76961.76,42715310759,536.10496,307.61472,0.52354,0.40054,76.00929,0.95247,179,1,0.53016,0.42248,1,0.50488,0.58464,0,,0.07431,0.10717,15.77,0.98241,1,0.45638,0.08454,14.9953,0.98291,1,0,0,5
S3,3.bmp,6,4686,76.97849,76978.49,42715353079,535.76704,307.34592,0.52321,0.40019,76.00929,0.96919,179,1,0.50623,0.38705,1,0.50488,0.58464,0,,0.07417,0.1074,15.52955,0.98244,1,0.45627,0.08502,15.74858,0.98294,1,0,0,5
S3,3.bmp,6,4687,76.99522,76995.22,42715395460,535.42912,307.10784,0.52288,0.39988,76.00929,0.98593,179,1,0.50609,0.38894,1,0.47363,0.62109,0,,0.07411,0.10734,15.39427,0.98247,1,0.45601,0.08518,15.77736,0.97877,1,0,0,5
S3,3.bmp,6,4688,77.01154,77011.54,42715436762,535.31648,308.32128,0.52277,0.40146,76.00929,1.00224,179,1,0.51984,0.4578,1,0.47363,0.62109,0,,0.07245,0.10965,16.00215,0.97831,1,0.45432,0.0855,15.85797,0.9746,1,0,0,5
S3,3.bmp,6,4689,77.02769,77027.69,42715477679,534.46656,310.32576,0.52194,0.40407,76.00929,1.0184,179,1,0.48605,0.53262,1,0.46289,0.63151,0,,0.07292,0.11196,16.29714,0.96994,1,0.45407,0.08738,16.00932,0.96624,1,0,0,5
S3,3.bmp,6,4690,77.04472,77044.72,42715520763,533.61664,312.35328,0.52111,0.40671,76.00929,1.03543,179,1,0.48663,0.539,1,0.46289,0.63151,0,,0.07314,0.11342,16.06706,0.96158,1,0.45382,0.08878,15.09697,0.95787,1,0,0,5
S3,3.bmp,6,4697,77.1593,77159.3,42715810821,510.50496,458.17344,0.49854,0.59658,77.11026,0.04904,180,1,0.52024,0.6438,1,0.46484,0.63802,0,,0.07161,0.11691,16.31013,0.94062,1,0.45313,0.09212,16.04121,0.94108,1,0,0,5
S3,3.bmp,6,4698,77.17543,77175.43,42715851664,507.45344,461.78304,0.49556,0.60128,77.11026,0.06517,180,1,0.48366,0.62009,1,0.46484,0.63802,0,,0.07216,0.11646,16.37597,0.94062,1,0.45369,0.09252,15.88784,0.94108,1,0,0,5
S3,3.bmp,6,4699,77.19225,77192.25,42715894231,505.42592,464.19456,0.49358,0.60442,77.11026,0.08199,180,1,0.48366,0.62009,1,0.46484,0.63802,0,,0.07227,0.11589,16.00645,0.94062,1,0.4541,0.09194,16.16426,0.94108,1,0,0,5
S3,3.bmp,6,4700,77.20851,77208.51,42715935410,505.87648,469.8624,0.49402,0.6118,77.11026,0.09825,180,1,0.49663,0.65609,1,0.46484,0.63802,0,,0.07367,0.11375,15.45427,0.94062,1,0.45507,0.09213,16.03848,0.94108,1,0,0,5
S3,3.bmp,6,4701,77.22501,77225.01,42715977132,509.5424,467.57376,0.4976,0.60882,77.11026,0.11475,180,1,0.52266,0.58797,1,0.46484,0.63802,0,,0.07435,0.1127,15.66468,0.94062,1,0.45575,0.09229,16.0171,0.94108,1,0,0,5
S3,3.bmp,6,4702,77.24591,77245.91,42716030069,512.4096,465.65376,0.5004,0.60632,77.11026,0.13565,180,1,0.52281,0.58634,1,0.46484,0.63802,0,,0.07412,0.11263,16.05024,0.94062,1,0.45589,0.09171,15.75262,0.94528,1,0,0,5
S3,3.bmp,6,4703,77.2581,77258.1,42716060942,514.89792,470.41536,0.50283,0.61252,77.11026,0.14784,180,1,0.52466,0.66831,1,0.46484,0.63802,0,,0.07612,0.11233,16.38864,0.94482,1,0.45773,0.09351,15.71313,0.94948,1,0,0,5
S3,3.bmp,6,4704,77.27434,77274.34,42716102038,513.1776,468.87168,0.50115,0.61051,77.11026,0.16408,180,1,0.48445,0.5904,1,0.46484,0.63802,1,,0.07864,0.11147,16.16228,0.94902,1,0.45982,0.09428,15.84246,0.95368,1,0,0,5
S3,3.bmp,6,4705,77.29071,77290.71,42716143462,511.6928,467.30496,0.4997,0.60847,77.11026,0.18045,180,1,0.48373,0.58603,1,0.46484,0.63802,0,,0.07908,0.11141,16.29913,0.95738,1,0.46067,0.09373,16.01021,0.95784,1,0,0,5
S3,3.bmp,6,4706,77.30725,77307.25,42716185339,511.60064,468.18048,0.49961,0.60961,77.11026,0.19699,180,1,0.49848,0.62326,1,0.46484,0.63802,0,,0.08189,0.11079,16.55642,0.96155,1,0.46337,0.09605,15.93552,0.96201,1,0,0,5
S3,3.bmp,6,4707,77.32368,77323.68,42716226946,510.95552,468.56448,0.49898,0.61011,77.11026,0.21342,180,1,0.49081,0.61665,1,0.46484,0.63802,0,,0.08377,0.10955,15.53441,0.96571,1,0.46443,0.09636,15.93062,0.96618,1,0,0,5
S3,3.bmp,6,4708,77.33974,77339.74,42716267590,510.40256,468.73344,0.49844,0.61033,77.11026,0.22948,180,1,0.49094,0.61334,1,0.46484,0.63802,0,,0.0836,0.10936,16.4977,0.96571,1,0.46494,0.09606,15.7977,0.97517,1,0,0,5
S3,3.bmp,6,4709,77.35635,77356.35,42716309647,511.21152,469.90848,0.49923,0.61186,77.11026,0.24609,180,1,0.511,0.63493,1,0.46484,0.63802,0,,0.08467,0.10812,16.05073,0.97471,1,0.46652,0.09715,15.61244,0.98417,1,0,0,5
S3,3.bmp,6,4710,77.37302,77373.02,42716351831,509.70624,468.51072,0.49776,0.61004,77.11026,0.26276,180,1,0.47419,0.58084,1,0.46484,0.63802,3,,0.0868,0.10752,15.93118,0.97951,1,0.46766,0.09749,16.09116,0.98896,1,0,0,5
S3,3.bmp,6,4711,77.38898,77388.98,42716392224,508.32384,467.07456,0.49641,0.60817,77.11026,0.27872,180,1,0.47344,0.57638,1,0.46484,0.63802,0,,0.08675,0.10744,16.37049,0.98847,1,0.46821,0.09681,15.14047,0.99313,1,0,0,5
S3,3.bmp,6,4712,77.40556,77405.56,42716434214,509.4912,464.81664,0.49755,0.60523,77.11026,0.2953,180,1,0.51816,0.55223,1,0.46484,0.63802,0,,0.08936,0.10749,16.58891,0.99264,1,0.4708,0.0981,16.18595,0.99313,1,0,0,5
S3,3.bmp,6,4713,77.42192,77421.92,42716475624,510.0032,464.68608,0.49805,0.60506,77.11026,0.31166,180,1,0.50749,0.60201,1,0.46484,0.63802,0,,0.08921,0.10733,16.64141,0.99683,1,0.47055,0.09767,15.7684,0.99733,1,0,0,5
S3,3.bmp,6,4714,77.43839,77438.39,42716517310,510.45376,464.4096,0.49849,0.6047,77.11026,0.32813,180,1,0.50741,0.59743,1,0.4707,0.63802,0,,0.08925,0.10764,16.42624,1.00103,1,0.47073,0.09746,15.91109,1.00632,1,0,0,5
S3,3.bmp,6,4715,77.45488,77454.88,42716559070,510.26944,463.488,0.49831,0.6035,77.11026,0.34462,180,1,0.49436,0.57821,1,0.50684,0.64063,0,,0.08711,0.10741,16.03976,1.01003,1,0.46849,0.09634,15.41104,1.01948,1,0,0,5
S3,3.bmp,6,4716,77.4716,77471.6,42716601405,511.08864,462.42816,0.49911,0.60212,77.11026,0.36134,180,1,0.51675,0.57188,1,0.50684,0.64063,0,,0.08556,0.10817,16.10258,1.01419,1,0.46692,0.09625,15.43439,1.02365,1,0,0,5
S3,3.bmp,6,4717,77.48785,77487.85,42716642553,511.83616,461.5296,0.49984,0.60095,77.11026,0.37759,180,1,0.51661,0.57389,1,0.5498,0.64583,0,,0.08469,0.108,15.98094,1.01419,1,0.46638,0.09652,16.1269,1.01885,1,0,0,5
S3,3.bmp,6,4718,77.50432,77504.32,42716684207,512.4096,461.66016,0.5004,0.60112,77.11026,0.39406,180,1,0.51382,0.60521,1,0.5498,0.64583,0,,0.08278,0.10944,16.09716,1.0094,1,0.46452,0.09474,15.3822,1.00989,1,0,0,5
S3,3.bmp,6,4719,77.52094,77520.94,42716726284,512.12288,458.63424,0.50012,0.59718,77.11026,0.41068,180,1,0.49313,0.49872,1,0.60352,0.64844,0,,0.0816,0.11032,16.37655,1.00523,1,0.46308,0.09435,15.56387,1.00572,1,0,0,5
S3,3.bmp,6,4720,77.53706,77537.06,42716767119,511.85664,455.83104,0.49986,0.59353,77.11026,0.4268,180,1,0.49313,0.49872,1,0.60352,0.64844,0,,0.08165,0.1102,15.32113,1.00523,1,0.46217,0.09449,15.86466,1.00572,1,0,0,5
S3,3.bmp,6,4721,77.55341,77553.41,42716808465,511.83616,455.54688,0.49984,0.59316,77.11026,0.44315,180,1,0.49941,0.58306,1,0.62012,0.64844,0,,0.07671,0.1125,16.39185,1.00523,1,0.45808,0.09285,15.19532,1.00572,1,0,0,5
S3,3.bmp,6,4725,77.61929,77619.29,42716975280,523.1104,443.0976,0.51085,0.57695,77.56972,0.04958,181,1,0.5168,0.60555,1,0.62207,0.64453,0,,0.07319,0.11331,15.97103,0.97147,1,0.45478,0.09034,15.15771,0.97614,1,0,0,5
S3,3.bmp,6,4726,77.63576,77635.76,42717016939,524.30848,447.73632,0.51202,0.58299,77.56972,0.06604,181,1,0.51669,0.60714,1,0.62207,0.64453,0,,0.07345,0.11331,16.22678,0.97147,1,0.45508,0.09056,15.19965,0.97194,1,0,0,5
S3,3.bmp,6,4727,77.65225,77652.25,42717058709,520.74496,446.8608,0.50854,0.58185,77.56972,0.08253,181,1,0.49114,0.57615,1,0.63086,0.64193,0,,0.07441,0.11348,15.84982,0.96728,1,0.45683,0.09246,15.39167,0.96357,1,0,0,5
S3,3.bmp,6,4728,77.66838,77668.38,42717099527,539.31008,457.6896,0.52667,0.59595,77.56972,0.09866,181,1,0.63548,0.68056,1,0.63086,0.64193,0,,0.07842,0.11358,15.41514,0.95891,1,0.45916,0.09363,15.26043,0.95521,1,0,0,5
