Subect_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/16 13:46:23.338),TIMETICK(f=2531396),FPOGX,FPOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s18,6.bmp,9,9042,148572.3,148.5723,42755497180,386.02752,150.5664,0.37698,0.19605,148.52362,0.04868,355,1,0.37568,0.21477,1,0.54297,0.71745,0,,0.15577,0.27482,19.39891,0.93132,1,0.51238,0.27056,20.30096,0.93091,1,0,0,5
s18,6.bmp,9,9043,148588.56,148.58856,42755538345,385.85344,154.18368,0.37681,0.20076,148.52362,0.06494,355,1,0.37613,0.21958,1,0.53027,0.71745,0,,0.15604,0.27521,19.61682,0.92771,1,0.51271,0.27054,20.71998,0.9273,1,0,0,5
s18,6.bmp,9,9044,148605.26,148.60526,42755580553,387.42016,157.79328,0.37834,0.20546,148.52362,0.08162,355,1,0.38599,0.22894,1,0.53027,0.71745,0,,0.15733,0.27533,19.66037,0.92411,1,0.51418,0.27116,20.3598,0.9237,1,0,0,5
s18,6.bmp,9,9045,148621.58,148.62158,42755621910,389.94944,158.208,0.38081,0.206,148.52362,0.09795,355,1,0.39565,0.20929,1,0.51758,0.71745,0,,0.15852,0.27544,19.71807,0.92411,1,0.51413,0.27126,20.68763,0.9237,1,0,0,5
s18,6.bmp,9,9046,148637.88,148.63788,42755663143,391.80288,158.0544,0.38262,0.2058,148.52362,0.11424,355,1,0.39526,0.20437,1,0.51758,0.71745,0,,0.15846,0.2756,19.21319,0.92774,1,0.51442,0.27126,20.20694,0.92733,1,0,0,5
s18,6.bmp,9,9047,148656.13,148.65613,42755709387,392.27392,156.84864,0.38308,0.20423,148.52362,0.13251,355,1,0.38677,0.19172,1,0.50391,0.71745,0,,0.15948,0.27556,20.22387,0.93137,1,0.51518,0.27169,20.16031,0.93096,1,0,0,5
s18,6.bmp,9,9048,148670.81,148.67081,42755746531,392.7552,155.14368,0.38355,0.20201,148.52362,0.14719,355,1,0.38773,0.18198,1,0.50391,0.71745,0,,0.15998,0.2755,19.51181,0.935,1,0.51544,0.27154,20.08862,0.93459,1,0,0,5
s18,6.bmp,9,9049,148686.89,148.68689,42755787252,393.14432,153.74592,0.38393,0.20019,148.52362,0.16327,355,1,0.38773,0.18198,1,0.49219,0.71484,0,,0.16051,0.27566,20.42009,0.935,1,0.51578,0.27177,20.48505,0.93459,1,0,0,4
s18,6.bmp,9,9050,148703.7,148.7037,42755829779,392.87808,153.03168,0.38367,0.19926,148.52362,0.18007,355,1,0.38086,0.18901,1,0.49219,0.71484,0,,0.16189,0.27614,20.12579,0.935,1,0.51663,0.27266,20.68756,0.93459,1,0,0,4
s18,6.bmp,9,9051,148720.03,148.72003,42755871136,394.46528,153.8688,0.38522,0.20035,148.52362,0.19641,355,1,0.40381,0.21351,1,0.48242,0.70964,0,,0.162,0.27622,20.1249,0.935,1,0.51674,0.27327,20.34352,0.93459,1,0,0,4
s18,6.bmp,9,9052,148736.27,148.73627,42755912205,395.81696,154.46784,0.38654,0.20113,148.52362,0.21263,355,1,0.40377,0.21125,1,0.48242,0.70964,0,,0.16249,0.27673,20.03503,0.935,1,0.51676,0.27372,20.37458,0.9382,1,0,0,4
s18,6.bmp,9,9053,148752.78,148.75278,42755954020,394.15808,153.6,0.38492,0.2,148.52362,0.22914,355,1,0.36217,0.18423,1,0.47656,0.70964,0,,0.16251,0.27762,19.63208,0.93861,1,0.51658,0.27562,20.53975,0.93817,1,0,0,4
s18,6.bmp,9,9054,148770.97,148.77097,42756000095,391.18848,157.38624,0.38202,0.20493,148.52362,0.24734,355,1,0.33859,0.27884,1,0.47656,0.70964,0,,0.16239,0.28067,19.09908,0.93858,1,0.51571,0.2788,20.63475,0.93815,1,0,0,4
s18,6.bmp,9,9055,148785.8,148.7858,42756037628,388.57728,160.72704,0.37947,0.20928,148.52362,0.26218,355,1,0.3386,0.27887,1,0.47168,0.70964,0,,0.1624,0.28285,19.41539,0.93856,1,0.51543,0.28071,20.36743,0.93812,1,0,0,4
s18,6.bmp,9,9056,148802.19,148.80219,42756079069,387.26656,178.38336,0.37819,0.23227,148.52362,0.27855,355,1,0.35647,0.62303,1,0.47168,0.70964,0,,0.16443,0.28973,18.47182,0.93853,1,0.51613,0.28956,21.05476,0.94173,1,0,0,4
s18,6.bmp,9,9063,148917.24,148.91724,42756370363,359.31136,478.8864,0.35089,0.62355,148.86792,0.04932,356,1,0.3628,0.62277,1,0.46582,0.74609,0,,0.16912,0.29156,18.02848,0.96536,1,0.52121,0.29339,19.6771,0.96495,1,0,0,4
s18,6.bmp,9,9064,148933.56,148.93356,42756411639,361.79968,478.75584,0.35332,0.62338,148.86792,0.06563,356,1,0.36307,0.62272,1,0.46191,0.75651,0,,0.16905,0.29238,18.70448,0.96176,1,0.52086,0.29397,20.40984,0.96901,1,0,0,4
s18,6.bmp,9,9065,148950.26,148.95026,42756453899,360.3968,482.51904,0.35195,0.62828,148.86792,0.08232,356,1,0.34507,0.65278,1,0.46191,0.75651,0,,0.16986,0.29188,18.56594,0.96581,1,0.52139,0.29225,20.23945,0.96944,1,0,0,4
s18,6.bmp,9,9066,148966.74,148.96674,42756495675,362.56768,482.1888,0.35407,0.62785,148.86792,0.09882,356,1,0.36677,0.62528,1,0.46094,0.77865,0,,0.16974,0.29273,18.59456,0.96985,1,0.52119,0.29288,20.11479,0.97347,1,0,0,4
s18,6.bmp,9,9067,148982.94,148.98294,42756536645,364.00128,481.12896,0.35547,0.62647,148.86792,0.11501,356,1,0.36528,0.61677,1,0.46094,0.77865,0,,0.17007,0.29233,18.89191,0.9816,1,0.52137,0.29268,20.13099,0.98116,1,0,0,4
s18,6.bmp,9,9068,148999.42,148.99942,42756578342,360.31488,481.6512,0.35187,0.62715,148.86792,0.13148,356,1,0.32308,0.63255,1,0.46191,0.79427,0,,0.16799,0.29389,18.53382,0.98929,1,0.51907,0.29415,20.3093,0.98477,1,0,0,4
s18,6.bmp,9,9069,149016.57,149.01657,42756621778,359.40352,481.50528,0.35098,0.62696,148.86792,0.14864,356,1,0.34296,0.62532,1,0.46191,0.79427,0,,0.1677,0.29339,18.66241,0.9929,1,0.51868,0.29392,20.4672,0.98837,1,0,0,4
s18,6.bmp,9,9070,149033.17,149.03317,42756663808,358.72768,481.728,0.35032,0.62725,148.86792,0.16524,356,1,0.34372,0.63012,1,0.46484,0.80208,0,,0.16761,0.29334,18.61467,0.98879,1,0.51877,0.29401,20.54255,0.98066,1,0,0,4
s18,6.bmp,9,9071,149048.49,149.04849,42756702578,358.78912,480.35328,0.35038,0.62546,148.86792,0.18056,356,1,0.35111,0.60581,1,0.46484,0.80208,0,,0.16893,0.28978,17.95406,0.98107,1,0.51999,0.29059,20.44849,0.98066,1,0,0,4
s18,6.bmp,9,9072,149065.31,149.06531,42756745179,357.34528,479.20896,0.34897,0.62397,148.86792,0.19739,356,1,0.33203,0.60611,1,0.46582,0.80469,0,,0.16944,0.28875,18.40558,0.97341,1,0.52016,0.28915,19.8162,0.97299,1,0,0,4
s18,6.bmp,9,9073,149081.73,149.08173,42756786703,356.13696,478.25664,0.34779,0.62273,148.86792,0.21379,356,1,0.33238,0.6066,1,0.46582,0.80469,0,,0.16923,0.2891,18.43271,0.96937,1,0.52014,0.28972,20.80661,0.97662,1,0,0,4
s18,6.bmp,9,9074,149097.84,149.09784,42756827509,358.49216,479.66208,0.35009,0.62456,148.86792,0.2299,356,1,0.38236,0.65011,1,0.46582,0.80469,0,,0.17016,0.28794,18.24351,0.973,1,0.52014,0.28789,20.09534,0.97254,1,0,0,4
s18,6.bmp,9,9075,149114.04,149.11404,42756868509,360.21248,479.58528,0.35177,0.62446,148.86792,0.24611,356,1,0.37699,0.62294,1,0.46582,0.80469,0,,0.16987,0.28882,18.48748,0.97298,1,0.5201,0.28823,20.23564,0.97251,1,0,0,4
s18,6.bmp,9,9076,149130.8,149.1308,42756910942,361.76896,479.78496,0.35329,0.62472,148.86792,0.26286,356,1,0.37756,0.62897,1,0.46973,0.80469,0,,0.16998,0.28891,18.47657,0.96932,1,0.52022,0.28921,20.83598,0.96119,1,0,0,4
s18,6.bmp,9,9077,149147.46,149.14746,42756953122,362.7008,481.05216,0.3542,0.62637,148.86792,0.27953,356,1,0.36968,0.65433,1,0.47754,0.80469,0,,0.17049,0.28928,18.49942,0.95799,1,0.52061,0.28899,20.85459,0.95758,1,0,0,4
s18,6.bmp,9,9078,149165.59,149.16559,42756998975,363.38688,482.32704,0.35487,0.62803,148.86792,0.29765,356,1,0.36686,0.65787,1,0.47754,0.80469,0,,0.1714,0.28898,18.349,0.95799,1,0.52155,0.28756,20.15205,0.95758,1,0,0,4
s18,6.bmp,9,9079,149179.87,149.17987,42757035149,363.97056,483.35616,0.35544,0.62937,148.86792,0.31194,356,1,0.36637,0.65484,1,0.48145,0.80469,0,,0.17135,0.28939,18.50558,0.96163,1,0.52132,0.28838,21.05595,0.96121,1,0,0,4
s18,6.bmp,9,9080,149196.41,149.19641,42757077062,364.31872,482.86464,0.35578,0.62873,148.86792,0.32849,356,1,0.36251,0.61608,1,0.48145,0.80469,0,,0.17122,0.28908,18.80479,0.96526,1,0.5205,0.28597,20.31912,0.96121,1,0,0,4
s18,6.bmp,9,9081,149212.71,149.21271,42757118327,365.12768,483.5712,0.35657,0.62965,148.86792,0.34479,356,1,0.37309,0.64898,1,0.4873,0.80469,0,,0.17059,0.28939,18.75744,0.95759,1,0.5201,0.2858,20.57923,0.95355,1,0,0,4
s18,6.bmp,9,9082,149229.34,149.22934,42757160426,365.90592,484.43904,0.35733,0.63078,148.86792,0.36142,356,1,0.37409,0.65545,1,0.4873,0.80469,0,,0.17053,0.28911,18.49711,0.94993,1,0.52028,0.28623,20.87501,0.94588,1,0,0,4
s18,6.bmp,9,9083,149245.67,149.24567,42757201717,366.19264,484.81536,0.35761,0.63127,148.86792,0.37773,356,1,0.36402,0.64262,1,0.49219,0.80208,0,,0.1705,0.2896,18.71024,0.94226,1,0.5197,0.28482,20.56894,0.94185,1,0,0,4
s18,6.bmp,9,9084,149262.42,149.26242,42757244100,367.48288,484.29312,0.35887,0.63059,148.86792,0.39449,356,1,0.38926,0.6142,1,0.49219,0.80208,0,,0.17138,0.28839,18.44182,0.94589,1,0.5205,0.28316,19.72055,0.94548,1,0,0,4
s18,6.bmp,9,9085,149279.33,149.27933,42757286909,368.67072,483.70944,0.36003,0.62983,148.86792,0.41139,356,1,0.38885,0.61096,1,0.49512,0.80208,0,,0.17142,0.28898,18.89537,0.94952,1,0.52079,0.28425,21.30713,0.94911,1,0,0,4
s18,6.bmp,9,9086,149295.01,149.29501,42757326667,369.12128,484.02432,0.36047,0.63024,148.86792,0.42709,356,1,0.37212,0.64096,1,0.49512,0.80208,0,,0.1733,0.28633,18.4602,0.95316,1,0.52233,0.28144,20.46607,0.94911,1,0,0,4
s18,6.bmp,9,9087,149313.93,149.31393,42757374503,370.21696,485.12256,0.36154,0.63167,148.86792,0.446,356,1,0.39037,0.67012,1,0.49707,0.80208,0,,0.17435,0.28542,18.35703,0.95316,1,0.52282,0.28009,20.74959,0.94911,1,0,0,4
s18,6.bmp,9,9088,149327.73,149.32773,42757409487,371.22048,485.96736,0.36252,0.63277,148.86792,0.45981,356,1,0.38981,0.66374,1,0.49707,0.80208,0,,0.17431,0.28568,18.8755,0.95724,1,0.5228,0.28045,21.33578,0.96086,1,0,0,4
s18,6.bmp,9,9089,149344.21,149.34421,42757451161,372.33664,486.09792,0.36361,0.63294,148.86792,0.47627,356,1,0.39532,0.63785,1,0.49805,0.80208,0,,0.17627,0.28256,18.45932,0.96899,1,0.52469,0.27746,20.01009,0.97261,1,0,0,4
s18,6.bmp,9,9090,149360.57,149.36057,42757492578,373.18656,485.80608,0.36444,0.63256,148.86792,0.49265,356,1,0.38937,0.6211,1,0.49805,0.80208,0,,0.17763,0.28136,18.60918,0.98074,1,0.52586,0.27701,20.6747,0.98436,1,0,0,4
s18,6.bmp,9,9091,149376.83,149.37683,42757533736,373.94432,485.32992,0.36518,0.63194,148.86792,0.5089,356,1,0.38813,0.61279,1,0.50098,0.80208,0,,0.17757,0.28137,18.87527,0.99249,1,0.52584,0.27712,21.51572,0.99205,1,0,0,4
s18,6.bmp,9,9092,149393.28,149.39328,42757575359,375.1936,484.65408,0.3664,0.63106,148.86792,0.52534,356,1,0.40557,0.60275,1,0.50098,0.80208,0,,0.18133,0.27809,18.5134,1.00018,1,0.52947,0.27502,20.35636,0.99975,1,0,0,4
s18,6.bmp,9,9093,149410.74,149.41074,42757619561,375.83872,483.66336,0.36703,0.62977,148.86792,0.5428,356,1,0.38783,0.58734,1,0.50586,0.80208,0,,0.18312,0.27812,18.66995,1.00787,1,0.53088,0.27577,20.61013,1.00744,1,0,0,4
s18,6.bmp,9,9094,149426.36,149.42636,42757659094,376.4224,482.55744,0.3676,0.62833,148.86792,0.55843,356,1,0.38691,0.57913,1,0.50586,0.80208,0,,0.18314,0.27888,19.03691,1.01557,1,0.53068,0.27616,21.19818,1.01919,1,0,0,4
s18,6.bmp,9,9095,149442.6,149.4426,42757700265,377.45664,481.05216,0.36861,0.62637,148.86792,0.57468,356,1,0.40383,0.55783,1,0.51367,0.80208,0,,0.18508,0.27992,18.60546,1.02731,1,0.53283,0.27916,21.47266,1.02685,1,0,0,4
s18,6.bmp,9,9099,149508.82,149.50882,42757867869,411.00288,471.0144,0.40137,0.6133,149.45944,0.04938,357,1,0.41642,0.62125,1,0.53516,0.80208,0,,0.18974,0.28195,18.83457,0.9929,1,0.53733,0.28216,20.69131,0.98477,1,0,0,4
s18,6.bmp,9,9100,149525.42,149.52542,42757909858,414.14656,472.704,0.40444,0.6155,149.45944,0.06596,357,1,0.41671,0.62428,1,0.54199,0.80208,0,,0.19013,0.28254,19.01917,0.98929,1,0.53706,0.28225,21.29215,0.98116,1,0,0,4
s18,6.bmp,9,9101,149541.26,149.54126,42757949966,420.73088,474.80064,0.41087,0.61823,149.45944,0.0818,357,1,0.44303,0.6319,1,0.54199,0.80208,0,,0.19128,0.28451,18.80564,0.98568,1,0.53821,0.28507,21.45197,0.97755,1,0,0,4
s18,6.bmp,9,9102,149557.83,149.55783,42757991942,421.60128,477.59616,0.41172,0.62187,149.45944,0.09839,357,1,0.41682,0.64372,1,0.54492,0.80339,0,,0.19098,0.28491,18.30132,0.97802,1,0.53836,0.28605,21.61922,0.96989,1,0,0,4
s18,6.bmp,9,9103,149574.55,149.57455,42758034257,422.4,480.35328,0.4125,0.62546,149.45944,0.1151,357,1,0.41793,0.65055,1,0.54492,0.80339,0,,0.19128,0.28545,18.65829,0.96627,1,0.53834,0.28607,21.1793,0.9658,1,0,0,4
s18,6.bmp,9,9104,149592.01,149.59201,42758078473,422.71744,482.70336,0.41281,0.62852,149.45944,0.13257,357,1,0.41527,0.65303,1,0.54785,0.80339,0,,0.1914,0.28667,18.7316,0.96218,1,0.53825,0.28756,21.55173,0.96944,1,0,0,4
s18,6.bmp,9,9105,149607.24,149.60724,42758116981,424.07936,484.8768,0.41414,0.63135,149.45944,0.14778,357,1,0.42618,0.6568,1,0.54785,0.80339,0,,0.19147,0.28719,18.66849,0.97348,1,0.53831,0.28765,21.64584,0.98073,1,0,0,4
s18,6.bmp,9,9106,149623.35,149.62335,42758157777,425.12384,486.00576,0.41516,0.63282,149.45944,0.16389,357,1,0.42534,0.64758,1,0.5498,0.80339,0,,0.19156,0.28742,18.49348,0.98477,1,0.53845,0.28759,21.2972,0.99203,1,0,0,4
s18,6.bmp,9,9107,149640.08,149.64008,42758200106,423.40352,486.57408,0.41348,0.63356,149.45944,0.18062,357,1,0.39494,0.64161,1,0.5498,0.80339,0,,0.19242,0.28748,18.44153,0.99607,1,0.5388,0.2873,21.61575,0.99561,1,0,0,4
s18,6.bmp,9,9108,149656.37,149.65637,42758241379,422.36928,487.9872,0.41247,0.6354,149.45944,0.19691,357,1,0.4004,0.65752,1,0.55176,0.80339,0,,0.19266,0.28842,18.75923,0.99965,1,0.53932,0.28737,20.98828,0.99919,1,0,0,4
s18,6.bmp,9,9109,149673.1,149.6731,42758283732,421.45792,489.04704,0.41158,0.63678,149.45944,0.21365,357,1,0.40005,0.65467,1,0.55176,0.80339,0,,0.19295,0.28871,19.01621,1.00323,1,0.53928,0.28758,21.39656,1.00277,1,0,0,4
s18,6.bmp,9,9110,149690.12,149.69012,42758326817,420.43392,488.22528,0.41058,0.63571,149.45944,0.23067,357,1,0.39657,0.62084,1,0.55176,0.80339,0,,0.19375,0.28967,18.43112,1.00681,1,0.53998,0.28923,21.55825,1.01043,1,0,0,4
s18,6.bmp,9,9111,149705.6,149.7056,42758365960,419.95264,486.81984,0.41011,0.63388,149.45944,0.24614,357,1,0.40305,0.6064,1,0.55176,0.80339,0,,0.19409,0.29074,17.90767,1.00681,1,0.54055,0.28996,21.26007,1.01043,1,0,0,4
s18,6.bmp,9,9112,149722.93,149.72293,42758409870,419.5328,485.58336,0.4097,0.63227,149.45944,0.26349,357,1,0.40305,0.6064,1,0.55176,0.80339,0,,0.19489,0.29129,18.75881,1.00681,1,0.54086,0.29042,21.18124,1.01043,1,0,0,4
s18,6.bmp,9,9113,149739.29,149.73929,42758451277,418.8672,485.6448,0.40905,0.63235,149.45944,0.27985,357,1,0.39813,0.63371,1,0.54785,0.80599,0,,0.19701,0.29151,18.42987,1.00681,1,0.54306,0.28999,20.33415,1.01043,1,0,0,4
s18,6.bmp,9,9114,149754.94,149.75494,42758490923,416.7168,484.15488,0.40695,0.63041,149.45944,0.2955,357,1,0.3691,0.59557,1,0.54785,0.80599,0,,0.19876,0.2904,18.55684,1.00681,1,0.54426,0.28949,20.15865,1.01043,1,0,0,4
s18,6.bmp,9,9115,149771.36,149.77136,42758532504,414.78144,482.81856,0.40506,0.62867,149.45944,0.31192,357,1,0.3691,0.59557,1,0.54785,0.80599,0,,0.19877,0.29128,18.84268,1.00681,1,0.54434,0.29018,21.17743,1.01043,1,0,0,4
s18,6.bmp,9,9116,149788.51,149.78851,42758575896,414.85312,481.536,0.40513,0.627,149.45944,0.32907,357,1,0.40662,0.59373,1,0.53516,0.80729,0,,0.20106,0.29063,18.68159,1.00681,1,0.54663,0.28937,20.25362,1.01043,1,0,0,4
s18,6.bmp,9,9117,149805.15,149.80515,42758617967,415.19104,481.52832,0.40546,0.62699,149.45944,0.34569,357,1,0.41232,0.6267,1,0.52734,0.80859,0,,0.20179,0.29059,18.3041,1.00681,1,0.54756,0.28972,19.95613,1.01043,1,0,0,4
s18,6.bmp,9,9118,149820.5,149.8205,42758656823,415.47776,481.40544,0.40574,0.62683,149.45944,0.36104,357,1,0.41197,0.62336,1,0.52734,0.80859,0,,0.20201,0.29111,18.75318,1.01089,1,0.54718,0.29031,21.0487,1.01452,1,0,0,4
s18,6.bmp,9,9119,149837.1,149.8371,42758698831,416.03072,481.12896,0.40628,0.62647,149.45944,0.37764,357,1,0.41856,0.61819,1,0.52344,0.80859,0,,0.20354,0.2912,18.18175,1.01498,1,0.54934,0.29022,20.05972,1.0186,1,0,0,4
s18,6.bmp,9,9120,149853.49,149.85349,42758740348,415.73376,480.39168,0.40599,0.62551,149.45944,0.39403,357,1,0.39902,0.60229,1,0.52344,0.80859,0,,0.20528,0.29022,18.14174,1.01906,1,0.55022,0.29028,20.1955,1.02269,1,0,0,4
s18,6.bmp,9,9121,149870.18,149.87018,42758782639,415.45728,479.70048,0.40572,0.62461,149.45944,0.41074,357,1,0.39902,0.60229,1,0.5166,0.80469,0,,0.2052,0.29121,18.23699,1.01906,1,0.55033,0.29081,21.09505,1.02269,1,0,0,4
s18,6.bmp,9,9122,149886.66,149.88666,42758824292,415.49824,479.13984,0.40576,0.62388,149.45944,0.4272,357,1,0.40694,0.60489,1,0.5166,0.80469,0,,0.20773,0.29097,18.37824,1.01906,1,0.55311,0.2904,19.87599,1.02269,1,0,0,4
s18,6.bmp,9,9123,149902.47,149.90247,42758864313,415.05792,479.17056,0.40533,0.62392,149.45944,0.44301,357,1,0.39365,0.62486,1,0.51465,0.80469,0,,0.20914,0.29085,18.24059,1.01906,1,0.55445,0.29148,20.10031,1.02269,1,0,0,4
s18,6.bmp,9,9124,149919.19,149.91919,42758906666,414.62784,479.14752,0.40491,0.62389,149.45944,0.45973,357,1,0.39321,0.62301,1,0.51465,0.80469,0,,0.20933,0.29173,18.13867,1.02315,1,0.55402,0.2916,20.53277,1.02271,1,0,0,4
s18,6.bmp,9,9125,149935.42,149.93542,42758947810,413.94176,478.7328,0.40424,0.62335,149.45944,0.47598,357,1,0.38473,0.60795,1,0.51367,0.80339,0,,0.21061,0.2937,18.04745,1.02318,1,0.55604,0.29445,20.86773,1.01865,1,0,0,4
s18,6.bmp,9,9126,149952.12,149.95212,42758990053,414.13632,478.04928,0.40443,0.62246,149.45944,0.49268,357,1,0.41029,0.5956,1,0.51367,0.80339,0,,0.2116,0.29464,18.00366,1.01912,1,0.55734,0.29457,20.06186,1.0146,1,0,0,4
s18,6.bmp,9,9127,149969.27,149.96927,42759033481,414.35136,477.53472,0.40464,0.62179,149.45944,0.50983,357,1,0.41107,0.60092,1,0.5127,0.80339,0,,0.21199,0.29506,18.15744,1.01097,1,0.55748,0.29551,20.76447,1.01051,1,0,0,4
s18,6.bmp,9,9128,149985.02,149.98502,42759073303,414.54592,478.1568,0.40483,0.6226,149.45944,0.52556,357,1,0.41073,0.64879,1,0.5127,0.80339,0,,0.21412,0.29591,17.91781,1.00689,1,0.56027,0.29565,19.74905,1.01051,1,0,0,4
s18,6.bmp,9,9129,150001.22,150.00122,42759114353,415.65184,478.07232,0.40591,0.62249,149.45944,0.54178,357,1,0.44164,0.61859,1,0.51172,0.80339,0,,0.2154,0.29532,17.92916,1.00689,1,0.56142,0.29612,19.83708,1.01051,1,0,0,4
s18,6.bmp,9,9130,150017.79,150.01779,42759156286,416.68608,477.91104,0.40692,0.62228,149.45944,0.55835,357,1,0.44141,0.6152,1,0.51172,0.80339,0,,0.21541,0.29632,18.26179,1.01097,1,0.56137,0.29636,20.72369,1.0146,1,0,0,4
s18,6.bmp,9,9131,150034.45,150.03445,42759198465,415.97952,477.67296,0.40623,0.62197,149.45944,0.57501,357,1,0.38211,0.6113,1,0.51074,0.80339,0,,0.21678,0.29661,17.62325,1.01506,1,0.56353,0.297,19.84398,1.0146,1,0,0,4
s18,6.bmp,9,9132,150050.45,150.05045,42759238964,416.36864,477.82656,0.40661,0.62217,149.45944,0.591,357,1,0.42001,0.62915,1,0.51074,0.80339,0,,0.21776,0.29687,18.17395,1.01912,1,0.56436,0.29767,19.63215,1.01865,1,0,0,4
s18,6.bmp,9,9133,150066.71,150.06671,42759280122,416.72704,477.9648,0.40696,0.62235,149.45944,0.60727,357,1,0.42002,0.62918,1,0.50977,0.80339,0,,0.21786,0.29756,18.16809,1.01909,1,0.56423,0.29843,20.56429,1.01863,1,0,0,4
s18,6.bmp,9,9134,150083.56,150.08356,42759322754,415.81568,476.98944,0.40607,0.62108,149.45944,0.6241,357,1,0.3721,0.57292,1,0.50977,0.80339,0,,0.21872,0.29735,18.08683,1.01906,1,0.56546,0.29826,20.14135,1.02269,1,0,0,4
s18,6.bmp,9,9135,150101.35,150.10135,42759367793,415.72352,476.53632,0.40598,0.62049,149.45944,0.64191,357,1,0.40274,0.59725,1,0.50977,0.80339,0,,0.21882,0.29763,18.06778,1.01906,1,0.56633,0.29822,19.69131,1.02269,1,0,0,4
s18,6.bmp,9,9136,150116.49,150.11649,42759406115,415.6416,476.06784,0.4059,0.61988,149.45944,0.65704,357,1,0.40241,0.59538,1,0.50977,0.80339,0,,0.21884,0.29757,18.06444,1.02315,1,0.56626,0.29836,19.80079,1.02271,1,0,0,4
s18,6.bmp,9,9137,150132.78,150.13278,42759447395,414.54592,475.98336,0.40483,0.61977,149.45944,0.67334,357,1,0.361,0.61564,1,0.50977,0.80339,0,,0.2184,0.29838,17.85956,1.02318,1,0.56551,0.2998,20.69474,1.01865,1,0,0,4
s18,6.bmp,9,9138,150149.08,150.14908,42759488613,414.40256,475.86048,0.40469,0.61961,149.45944,0.68962,357,1,0.39907,0.61255,1,0.50977,0.80339,0,,0.21793,0.29977,18.20228,1.01912,1,0.5651,0.30073,20.55438,1.0146,1,0,0,4
s18,6.bmp,9,9139,150165.44,150.16544,42759530038,414.27968,475.79136,0.40457,0.61952,149.45944,0.70599,357,1,0.39947,0.61593,1,0.50977,0.80339,0,,0.21787,0.29896,18.05286,1.01506,1,0.56537,0.30038,19.71618,1.01054,1,0,0,4
s18,6.bmp,9,9140,150182.25,150.18225,42759572602,413.11232,475.67616,0.40343,0.61937,149.45944,0.72281,357,1,0.35292,0.61247,1,0.50977,0.80339,0,,0.21679,0.30135,18.1806,1.011,1,0.56411,0.30242,20.39345,1.01057,1,0,0,4
s18,6.bmp,9,9141,150199.46,150.19946,42759616190,413.2864,475.9296,0.4036,0.6197,149.45944,0.74002,357,1,0.41123,0.63488,1,0.50977,0.80339,0,,0.21606,0.30185,18.08242,1.01103,1,0.56362,0.30301,20.47684,1.01059,1,0,0,4
s18,6.bmp,9,9142,150214.69,150.21469,42759654724,413.46048,476.20608,0.40377,0.62006,149.45944,0.75525,357,1,0.41162,0.63667,1,0.50977,0.80339,0,,0.21613,0.30137,18.05377,1.00697,1,0.56378,0.30265,19.76305,1.01059,1,0,0,4
s18,6.bmp,9,9143,150231.75,150.23175,42759697857,413.8496,476.21376,0.40415,0.62007,149.45944,0.77229,357,1,0.42241,0.62053,1,0.50977,0.80339,0,,0.21346,0.30422,17.9395,1.00697,1,0.56117,0.30461,20.57691,1.00651,1,0,0,4
s18,6.bmp,9,9144,150247.77,150.24777,42759738461,413.88032,476.10624,0.40418,0.61993,149.45944,0.78833,357,1,0.39362,0.60574,1,0.50977,0.80339,0,,0.21178,0.30587,17.90519,1.00694,1,0.55899,0.30517,20.49594,1.00648,1,0,0,4
s18,6.bmp,9,9145,150264.47,150.26447,42759780678,413.45024,476.47488,0.40376,0.62041,149.45944,0.80501,357,1,0.3932,0.60232,1,0.50977,0.80339,0,,0.21166,0.3054,18.4222,1.011,1,0.55944,0.30521,19.72754,1.01054,1,0,0,4
s18,6.bmp,9,9146,150280.46,150.28046,42759821168,413.46048,475.99104,0.40377,0.61978,149.45944,0.821,357,1,0.3839,0.60983,1,0.50977,0.80339,0,,0.2076,0.30814,18.29528,1.01506,1,0.55481,0.30512,19.73916,1.0146,1,0,0,4
s18,6.bmp,9,9147,150297.88,150.29788,42759865293,412.3136,475.87584,0.40265,0.61963,149.45944,0.83842,357,1,0.36257,0.61408,1,0.50977,0.80339,0,,0.206,0.30879,18.14867,1.01912,1,0.5533,0.30515,20.21429,1.01865,1,0,0,4
s18,6.bmp,9,9148,150313.32,150.31332,42759904364,411.14624,475.6608,0.40151,0.61935,149.45944,0.85387,357,1,0.36204,0.61073,1,0.50977,0.80339,0,,0.20594,0.30741,18.16759,1.02318,1,0.55339,0.3048,19.74065,1.02271,1,0,0,4
s18,6.bmp,9,9149,150329.96,150.32996,42759946491,410.0608,474.6624,0.40045,0.61805,149.45944,0.87051,357,1,0.39227,0.56927,1,0.50977,0.80339,0,,0.20241,0.3096,18.12006,1.02723,1,0.54966,0.30491,20.22137,1.03086,1,0,0,4
s18,6.bmp,9,9150,150346.37,150.34637,42759988034,409.22112,473.8176,0.39963,0.61695,149.45944,0.88692,357,1,0.3775,0.59114,1,0.50781,0.80339,0,,0.2009,0.31124,18.74676,1.03132,1,0.54795,0.30567,20.02725,1.03494,1,0,0,4
